"gameorder","game_id","lg_id","X_iscopy","year_id","date_game","seasongame","is_playoffs","team_id","fran_id","pts","elo_i","elo_n","win_equiv","opp_id","opp_fran","opp_pts","opp_elo_i","opp_elo_n","game_location","game_result","forecast"
566,21500566,"NBA",1,2016,"2016-01-11",39,0,"SAS",NA,106,1816.39602236985,1819.40542378091,NA,"BKN",NA,79,1429.35750543996,1424.58199723516,"A","W",0.902733504403884
567,21500567,"NBA",0,2016,"2016-01-11",36,0,"CHI",NA,100,1638.48914630785,1627.85686792007,NA,"WAS",NA,114,1547.3709712865,1564.80104503683,"H","L",0.628203705951726
567,21500567,"NBA",1,2016,"2016-01-11",36,0,"WAS",NA,114,1547.3709712865,1564.80104503683,NA,"CHI",NA,100,1638.48914630785,1627.85686792007,"A","W",0.371796294048274
568,21500568,"NBA",0,2016,"2016-01-11",38,0,"GSW",NA,111,1836.59195644879,1839.57887371041,NA,"MIA",NA,103,1592.11967379647,1589.75713544941,"H","W",0.803339035821179
568,21500568,"NBA",1,2016,"2016-01-11",38,0,"MIA",NA,103,1592.11967379647,1589.75713544941,NA,"GSW",NA,111,1836.59195644879,1839.57887371041,"A","L",0.196660964178821
569,21500569,"NBA",0,2016,"2016-01-12",38,0,"IND",NA,116,1631.48072471931,1639.80868415484,NA,"PHX",NA,97,1480.34880192812,1472.1182319166,"H","W",0.704742635320306
569,21500569,"NBA",1,2016,"2016-01-12",40,0,"PHX",NA,97,1480.34880192812,1472.1182319166,NA,"IND",NA,116,1631.48072471931,1639.80868415484,"A","L",0.295257364679694
570,21500570,"NBA",0,2016,"2016-01-12",38,0,"DET",NA,99,1592.04741498931,1588.75902346683,NA,"SAS",NA,109,1819.40542378091,1823.14048427753,"H","L",0.212691416769547
570,21500570,"NBA",1,2016,"2016-01-12",40,0,"SAS",NA,109,1819.40542378091,1823.14048427753,NA,"DET",NA,99,1592.04741498931,1588.75902346683,"A","W",0.787308583230453
571,21500571,"NBA",1,2016,"2016-01-12",38,0,"BOS",NA,114,1618.66538658217,1614.71895075596,NA,"NYK",NA,120,1489.16495112785,1500.86566067166,"A","L",0.678189619187338
571,21500571,"NBA",0,2016,"2016-01-12",40,0,"NYK",NA,120,1489.16495112785,1500.86566067166,NA,"BOS",NA,114,1618.66538658217,1614.71895075596,"H","W",0.321810380812662
572,21500572,"NBA",1,2016,"2016-01-12",39,0,"HOU",NA,107,1616.31178408854,1629.02200232747,NA,"MEM",NA,91,1589.63929856329,1579.84797136702,"A","W",0.538309561764185
572,21500572,"NBA",0,2016,"2016-01-12",40,0,"MEM",NA,91,1589.63929856329,1579.84797136702,NA,"HOU",NA,107,1616.31178408854,1629.02200232747,"H","L",0.461690438235815
573,21500573,"NBA",1,2016,"2016-01-12",37,0,"CHI",NA,101,1627.85686792007,1624.87699150453,NA,"MIL",NA,106,1454.22821914966,1466.17582357426,"A","L",0.730957674456082
573,21500573,"NBA",0,2016,"2016-01-12",40,0,"MIL",NA,106,1454.22821914966,1466.17582357426,NA,"CHI",NA,101,1627.85686792007,1624.87699150453,"H","W",0.269042325543918
574,21500574,"NBA",1,2016,"2016-01-12",39,0,"OKC",NA,101,1703.168729045,1704.7992236542,NA,"MIN",NA,96,1394.199081824,1393.30802499674,"A","W",0.85552047936198
574,21500574,"NBA",0,2016,"2016-01-12",39,0,"MIN",NA,96,1394.199081824,1393.30802499674,NA,"OKC",NA,101,1703.168729045,1704.7992236542,"H","L",0.14447952063802
575,21500575,"NBA",1,2016,"2016-01-12",36,0,"CLE",NA,110,1716.77789683324,1720.6195845506,NA,"DAL",NA,107,1623.70140407477,1623.70140407477,"A","W",0.630832839259229
575,21500575,"NBA",0,2016,"2016-01-12",39,0,"DAL",NA,107,1623.70140407477,1623.70140407477,NA,"CLE",NA,110,1716.77789683324,1720.6195845506,"H","L",0.369167160740771
576,21500576,"NBA",1,2016,"2016-01-12",37,0,"NOP",NA,91,1522.07757469946,1520.36676376059,NA,"LAL",NA,95,1348.91676509348,1359.6414260975,"A","L",0.730427724256411
576,21500576,"NBA",0,2016,"2016-01-12",40,0,"LAL",NA,95,1348.91676509348,1359.6414260975,NA,"NOP",NA,91,1522.07757469946,1520.36676376059,"H","W",0.269572275743589
577,21500577,"NBA",1,2016,"2016-01-13",39,0,"ATL",NA,84,1628.94321700138,1611.76766519899,NA,"CHA",NA,107,1536.87414524028,1561.43014353166,"A","L",0.629481288169695
577,21500577,"NBA",0,2016,"2016-01-13",38,0,"CHA",NA,107,1536.87414524028,1561.43014353166,NA,"ATL",NA,84,1628.94321700138,1611.76766519899,"H","W",0.370518711830305
578,21500578,"NBA",0,2016,"2016-01-13",37,0,"WAS",NA,106,1564.80104503683,1569.52037421298,NA,"MIL",NA,101,1466.17582357426,1464.35231905789,"H","W",0.638239776546058
578,21500578,"NBA",1,2016,"2016-01-13",41,0,"MIL",NA,101,1466.17582357426,1464.35231905789,NA,"WAS",NA,106,1564.80104503683,1569.52037421298,"A","L",0.361760223453942
579,21500579,"NBA",0,2016,"2016-01-13",39,0,"BKN",NA,110,1424.58199723516,1434.59695462222,NA,"NYK",NA,104,1500.86566067166,1497.18539787745,"H","W",0.391949706650937
579,21500579,"NBA",1,2016,"2016-01-13",41,0,"NYK",NA,104,1500.86566067166,1497.18539787745,NA,"BKN",NA,110,1424.58199723516,1434.59695462222,"A","L",0.608050293349063
580,21500580,"NBA",0,2016,"2016-01-13",39,0,"BOS",NA,103,1614.71895075596,1625.36823028177,NA,"IND",NA,94,1639.80868415484,1633.93298222948,"H","W",0.463955605021224
580,21500580,"NBA",1,2016,"2016-01-13",39,0,"IND",NA,94,1639.80868415484,1633.93298222948,NA,"BOS",NA,103,1614.71895075596,1625.36823028177,"A","L",0.536044394978776
581,21500581,"NBA",0,2016,"2016-01-13",40,0,"HOU",NA,107,1629.02200232747,1630.94812671767,NA,"MIN",NA,104,1393.30802499674,1393.30802499674,"H","W",0.795251940592408
581,21500581,"NBA",1,2016,"2016-01-13",40,0,"MIN",NA,104,1393.30802499674,1393.30802499674,NA,"HOU",NA,107,1629.02200232747,1630.94812671767,"A","L",0.204748059407592
582,21500582,"NBA",0,2016,"2016-01-13",40,0,"OKC",NA,108,1704.7992236542,1716.24063171324,NA,"DAL",NA,89,1623.70140407477,1613.60261922619,"H","W",0.61463474360742
582,21500582,"NBA",1,2016,"2016-01-13",40,0,"DAL",NA,89,1623.70140407477,1613.60261922619,NA,"OKC",NA,108,1704.7992236542,1716.24063171324,"A","L",0.38536525639258
583,21500583,"NBA",1,2016,"2016-01-13",39,0,"GSW",NA,110,1839.57887371041,1837.74011862198,NA,"DEN",NA,112,1460.78694699408,1473.24481163494,"A","L",0.898484832970241
583,21500583,"NBA",0,2016,"2016-01-13",39,0,"DEN",NA,112,1460.78694699408,1473.24481163494,NA,"GSW",NA,110,1839.57887371041,1837.74011862198,"H","W",0.101515167029759
584,21500584,"NBA",1,2016,"2016-01-13",38,0,"UTA",NA,85,1582.98476279679,1573.59721954134,NA,"POR",NA,99,1566.41538023952,1580.07099325249,"A","L",0.523827196960115
584,21500584,"NBA",0,2016,"2016-01-13",41,0,"POR",NA,99,1566.41538023952,1580.07099325249,NA,"UTA",NA,85,1582.98476279679,1573.59721954134,"H","W",0.476172803039885
585,21500585,"NBA",1,2016,"2016-01-13",38,0,"NOP",NA,109,1520.36676376059,1532.32805291464,NA,"SAC",NA,97,1527.91688216968,1520.06357533327,"A","W",0.489136216223507
585,21500585,"NBA",0,2016,"2016-01-13",38,0,"SAC",NA,97,1527.91688216968,1520.06357533327,NA,"NOP",NA,109,1520.36676376059,1532.32805291464,"H","L",0.510863783776493
586,21500586,"NBA",1,2016,"2016-01-13",39,0,"MIA",NA,90,1589.75713544941,1582.80520810488,NA,"LAC",NA,104,1697.38682451182,1705.67341342456,"A","L",0.349880097510771
586,21500586,"NBA",0,2016,"2016-01-13",39,0,"LAC",NA,104,1697.38682451182,1705.67341342456,NA,"MIA",NA,90,1589.75713544941,1582.80520810488,"H","W",0.650119902489229
587,21500587,"NBA",1,2016,"2016-01-14",38,0,"CHI",NA,115,1624.87699150453,1625.96163644866,NA,"PHI",NA,111,1262.73103960659,1262.31582565086,"A","W",0.88940518257304
587,21500587,"NBA",0,2016,"2016-01-14",41,0,"PHI",NA,111,1262.73103960659,1262.31582565086,NA,"CHI",NA,115,1624.87699150453,1625.96163644866,"H","L",0.11059481742696
588,21500588,"NBA",0,2016,"2016-01-14",39,0,"ORL",NA,103,1510.99375999008,1510.99375999008,NA,"TOR",NA,106,1619.37399296192,1622.96384749763,"H","L",0.348897982746033
588,21500588,"NBA",1,2016,"2016-01-14",40,0,"TOR",NA,106,1619.37399296192,1622.96384749763,NA,"ORL",NA,103,1510.99375999008,1510.99375999008,"A","W",0.651102017253967
589,21500589,"NBA",1,2016,"2016-01-14",39,0,"DET",NA,101,1588.75902346683,1587.40118005465,NA,"MEM",NA,103,1579.84797136702,1584.83931914789,"A","L",0.512821223585933
589,21500589,"NBA",0,2016,"2016-01-14",41,0,"MEM",NA,103,1579.84797136702,1584.83931914789,NA,"DET",NA,101,1588.75902346683,1587.40118005465,"H","W",0.487178776414067
590,21500590,"NBA",1,2016,"2016-01-14",37,0,"CLE",NA,95,1720.6195845506,1719.58369447794,NA,"SAS",NA,99,1823.14048427753,1827.30910998618,"A","L",0.356598662569538
590,21500590,"NBA",0,2016,"2016-01-14",41,0,"SAS",NA,99,1823.14048427753,1827.30910998618,NA,"CLE",NA,95,1720.6195845506,1719.58369447794,"H","W",0.643401337430462
591,21500591,"NBA",0,2016,"2016-01-14",39,0,"UTA",NA,101,1573.59721954134,1572.12318226267,NA,"SAC",NA,103,1520.06357533327,1525.88335073265,"H","L",0.57643715566936
591,21500591,"NBA",1,2016,"2016-01-14",39,0,"SAC",NA,103,1520.06357533327,1525.88335073265,NA,"UTA",NA,101,1573.59721954134,1572.12318226267,"A","W",0.423562844330639
592,21500592,"NBA",0,2016,"2016-01-14",40,0,"GSW",NA,116,1837.74011862198,1839.06136242904,NA,"LAL",NA,98,1359.6414260975,1357.38153609333,"H","W",0.940035070801777
592,21500592,"NBA",1,2016,"2016-01-14",41,0,"LAL",NA,98,1359.6414260975,1357.38153609333,NA,"GSW",NA,116,1837.74011862198,1839.06136242904,"A","L",0.0599649291982228
593,21500593,"NBA",1,2016,"2016-01-15",38,0,"WAS",NA,118,1569.52037421298,1585.5664506582,NA,"IND",NA,104,1633.93298222948,1623.7159274036,"A","W",0.408350438861454
593,21500593,"NBA",0,2016,"2016-01-15",40,0,"IND",NA,104,1633.93298222948,1623.7159274036,NA,"WAS",NA,118,1569.52037421298,1585.5664506582,"H","L",0.591649561138546
594,21500594,"NBA",0,2016,"2016-01-15",41,0,"OKC",NA,113,1716.24063171324,1719.75076066726,NA,"MIN",NA,93,1393.30802499674,1388.63176392957,"H","W",0.865174458555685
594,21500594,"NBA",1,2016,"2016-01-15",41,0,"MIN",NA,93,1393.30802499674,1388.63176392957,NA,"OKC",NA,113,1716.24063171324,1719.75076066726,"A","L",0.134825541444315
595,21500595,"NBA",0,2016,"2016-01-15",40,0,"BOS",NA,117,1625.36823028177,1632.07579883318,NA,"PHX",NA,103,1472.1182319166,1466.05997708215,"H","W",0.707273333005249
595,21500595,"NBA",1,2016,"2016-01-15",41,0,"PHX",NA,103,1472.1182319166,1466.05997708215,NA,"BOS",NA,117,1625.36823028177,1632.07579883318,"A","L",0.292726666994751
596,21500596,"NBA",0,2016,"2016-01-15",40,0,"BKN",NA,104,1434.59695462222,1429.30985124054,NA,"POR",NA,116,1580.07099325249,1586.36824374589,"H","L",0.302079308092883
596,21500596,"NBA",1,2016,"2016-01-15",42,0,"POR",NA,116,1580.07099325249,1586.36824374589,NA,"BKN",NA,104,1434.59695462222,1429.30985124054,"A","W",0.697920691907117
597,21500597,"NBA",0,2016,"2016-01-15",39,0,"CHI",NA,77,1625.96163644866,1622.6690519932,NA,"DAL",NA,83,1613.60261922619,1621.69026519257,"H","L",0.517778557297526
597,21500597,"NBA",1,2016,"2016-01-15",41,0,"DAL",NA,83,1613.60261922619,1621.69026519257,NA,"CHI",NA,77,1625.96163644866,1622.6690519932,"A","W",0.482221442702474
598,21500598,"NBA",0,2016,"2016-01-15",39,0,"NOP",NA,109,1532.32805291464,1537.68850296715,NA,"CHA",NA,107,1561.43014353166,1560.01825831296,"H","W",0.45821639951271
598,21500598,"NBA",1,2016,"2016-01-15",39,0,"CHA",NA,107,1561.43014353166,1560.01825831296,NA,"NOP",NA,109,1532.32805291464,1537.68850296715,"A","L",0.54178360048729
599,21500599,"NBA",1,2016,"2016-01-15",40,0,"ATL",NA,101,1611.76766519899,1606.70396869737,NA,"MIL",NA,108,1464.35231905789,1477.7100668581,"A","L",0.70027147778615
599,21500599,"NBA",0,2016,"2016-01-15",42,0,"MIL",NA,108,1464.35231905789,1477.7100668581,NA,"ATL",NA,101,1611.76766519899,1606.70396869737,"H","W",0.29972852221385
600,21500600,"NBA",1,2016,"2016-01-15",40,0,"MIA",NA,98,1582.80520810488,1586.37609756638,NA,"DEN",NA,95,1473.24481163494,1473.24481163494,"A","W",0.652643711040409
600,21500600,"NBA",0,2016,"2016-01-15",40,0,"DEN",NA,95,1473.24481163494,1473.24481163494,NA,"MIA",NA,98,1582.80520810488,1586.37609756638,"H","L",0.347356288959591
601,21500601,"NBA",1,2016,"2016-01-15",38,0,"CLE",NA,91,1719.58369447794,1728.59461513553,NA,"HOU",NA,77,1630.94812671767,1623.6162016886,"A","W",0.624859767364991
601,21500601,"NBA",0,2016,"2016-01-15",41,0,"HOU",NA,77,1630.94812671767,1623.6162016886,NA,"CLE",NA,91,1719.58369447794,1728.59461513553,"H","L",0.375140232635009
602,21500602,"NBA",0,2016,"2016-01-16",41,0,"ATL",NA,114,1606.70396869737,1616.34989220322,NA,"BKN",NA,86,1429.30985124054,1418.50272577144,"H","W",0.73519900306168
602,21500602,"NBA",1,2016,"2016-01-16",41,0,"BKN",NA,86,1429.30985124054,1418.50272577144,NA,"ATL",NA,114,1606.70396869737,1616.34989220322,"A","L",0.26480099693832
603,21500603,"NBA",0,2016,"2016-01-16",40,0,"CHA",NA,92,1560.01825831296,1550.28955978029,NA,"MIL",NA,105,1477.7100668581,1493.87698340594,"H","L",0.616283724755394
603,21500603,"NBA",1,2016,"2016-01-16",43,0,"MIL",NA,105,1477.7100668581,1493.87698340594,NA,"CHA",NA,92,1560.01825831296,1550.28955978029,"A","W",0.383716275244606
604,21500604,"NBA",0,2016,"2016-01-16",39,0,"WAS",NA,117,1585.5664506582,1584.36587458011,NA,"BOS",NA,119,1632.07579883318,1636.11441665875,"H","L",0.433464626034449
604,21500604,"NBA",1,2016,"2016-01-16",41,0,"BOS",NA,119,1632.07579883318,1636.11441665875,NA,"WAS",NA,117,1585.5664506582,1584.36587458011,"A","W",0.566535373965551
605,21500605,"NBA",0,2016,"2016-01-16",40,0,"DET",NA,113,1587.40118005465,1618.28637625432,NA,"GSW",NA,95,1839.06136242904,1823.37382902713,"H","W",0.190205959627826
605,21500605,"NBA",1,2016,"2016-01-16",41,0,"GSW",NA,95,1839.06136242904,1823.37382902713,NA,"DET",NA,113,1587.40118005465,1618.28637625432,"A","L",0.809794040372175
606,21500606,"NBA",0,2016,"2016-01-16",42,0,"PHI",NA,114,1262.31582565086,1307.13861251629,NA,"POR",NA,89,1586.36824374589,1564.62733035354,"H","W",0.134075381585768
606,21500606,"NBA",1,2016,"2016-01-16",43,0,"POR",NA,89,1586.36824374589,1564.62733035354,NA,"PHI",NA,114,1262.31582565086,1307.13861251629,"A","L",0.865924618414232
607,21500607,"NBA",0,2016,"2016-01-16",42,0,"MEM",NA,103,1584.83931914789,1591.22746204209,NA,"NYK",NA,95,1497.18539787745,1493.27298400911,"H","W",0.623534228720442
607,21500607,"NBA",1,2016,"2016-01-16",42,0,"NYK",NA,95,1497.18539787745,1493.27298400911,NA,"MEM",NA,103,1584.83931914789,1591.22746204209,"A","L",0.376465771279559
608,21500608,"NBA",0,2016,"2016-01-16",40,0,"UTA",NA,109,1572.12318226267,1579.90717911657,NA,"LAL",NA,82,1357.38153609333,1348.168836129,"H","W",0.774893553425779
608,21500608,"NBA",1,2016,"2016-01-16",42,0,"LAL",NA,82,1357.38153609333,1348.168836129,NA,"UTA",NA,109,1572.12318226267,1579.90717911657,"A","L",0.225106446574221
609,21500609,"NBA",1,2016,"2016-01-16",40,0,"SAC",NA,110,1525.88335073265,1540.38417778989,NA,"LAC",NA,103,1705.67341342456,1700.4586156562,"A","W",0.262124641945863
609,21500609,"NBA",0,2016,"2016-01-16",40,0,"LAC",NA,103,1705.67341342456,1700.4586156562,NA,"SAC",NA,110,1525.88335073265,1540.38417778989,"H","L",0.737875358054137
610,21500610,"NBA",1,2016,"2016-01-17",42,0,"PHX",NA,87,1466.05997708215,1444.6794954391,NA,"MIN",NA,117,1388.63176392957,1417.0507924884,"A","L",0.609619389558224
610,21500610,"NBA",0,2016,"2016-01-17",42,0,"MIN",NA,117,1388.63176392957,1417.0507924884,NA,"PHX",NA,87,1466.05997708215,1444.6794954391,"H","W",0.390380610441776
611,21500611,"NBA",1,2016,"2016-01-17",41,0,"MIA",NA,74,1586.37609756638,1575.15804941018,NA,"OKC",NA,99,1719.75076066726,1730.7325533633,"A","L",0.316962503236084
611,21500611,"NBA",0,2016,"2016-01-17",42,0,"OKC",NA,99,1719.75076066726,1730.7325533633,NA,"MIA",NA,74,1586.37609756638,1575.15804941018,"H","W",0.683037496763916
612,21500612,"NBA",0,2016,"2016-01-17",42,0,"SAS",NA,112,1827.30910998618,1835.89739653616,NA,"DAL",NA,83,1621.69026519257,1611.55222836148,"H","W",0.765601154750391
612,21500612,"NBA",1,2016,"2016-01-17",42,0,"DAL",NA,83,1621.69026519257,1611.55222836148,NA,"SAS",NA,112,1827.30910998618,1835.89739653616,"A","L",0.234398845249609
613,21500613,"NBA",1,2016,"2016-01-17",41,0,"IND",NA,126,1623.7159274036,1623.7159274036,NA,"DEN",NA,129,1473.24481163494,1482.19300220274,"A","L",0.703950499817487
613,21500613,"NBA",0,2016,"2016-01-17",41,0,"DEN",NA,129,1473.24481163494,1482.19300220274,NA,"IND",NA,126,1623.7159274036,1623.7159274036,"H","W",0.296049500182513
614,21500614,"NBA",1,2016,"2016-01-17",42,0,"HOU",NA,112,1623.6162016886,1627.6971713328,NA,"LAL",NA,95,1348.168836129,1343.3667082194,"A","W",0.829996505046434
614,21500614,"NBA",0,2016,"2016-01-17",43,0,"LAL",NA,95,1348.168836129,1343.3667082194,NA,"HOU",NA,112,1623.6162016886,1627.6971713328,"H","L",0.170003494953566
615,21500615,"NBA",1,2016,"2016-01-18",43,0,"PHI",NA,113,1307.13861251629,1305.21358094588,NA,"NYK",NA,119,1493.27298400911,1496.70719173982,"A","L",0.255122572333506
615,21500615,"NBA",0,2016,"2016-01-18",43,0,"NYK",NA,119,1493.27298400911,1496.70719173982,NA,"PHI",NA,113,1307.13861251629,1305.21358094588,"H","W",0.744877427666494
616,21500616,"NBA",1,2016,"2016-01-18",41,0,"UTA",NA,119,1579.90717911657,1577.44659356199,NA,"CHA",NA,124,1550.28955978029,1558.11071212869,"A","L",0.54252023299096
616,21500616,"NBA",0,2016,"2016-01-18",41,0,"CHA",NA,124,1550.28955978029,1558.11071212869,NA,"UTA",NA,119,1579.90717911657,1577.44659356199,"H","W",0.45747976700904
617,21500617,"NBA",0,2016,"2016-01-18",40,0,"WAS",NA,98,1584.36587458011,1577.7864855285,NA,"POR",NA,108,1564.62733035354,1575.76972927746,"H","L",0.528375526706022
617,21500617,"NBA",1,2016,"2016-01-18",44,0,"POR",NA,108,1564.62733035354,1575.76972927746,NA,"WAS",NA,98,1584.36587458011,1577.7864855285,"A","W",0.471624473293978
618,21500618,"NBA",1,2016,"2016-01-18",40,0,"NOP",NA,99,1537.68850296715,1536.50848021698,NA,"MEM",NA,101,1591.22746204209,1595.1524735101,"A","L",0.423555374394393
618,21500618,"NBA",0,2016,"2016-01-18",43,0,"MEM",NA,101,1591.22746204209,1595.1524735101,NA,"NOP",NA,99,1537.68850296715,1536.50848021698,"H","W",0.576444625605607
619,21500619,"NBA",0,2016,"2016-01-18",41,0,"DET",NA,101,1618.28637625432,1612.01980986359,NA,"CHI",NA,111,1622.6690519932,1632.87986886868,"H","L",0.493693157125628
619,21500619,"NBA",1,2016,"2016-01-18",40,0,"CHI",NA,111,1622.6690519932,1632.87986886868,NA,"DET",NA,101,1618.28637625432,1612.01980986359,"A","W",0.506306842874372
620,21500620,"NBA",0,2016,"2016-01-18",42,0,"ATL",NA,98,1616.34989220322,1625.88345640599,NA,"ORL",NA,81,1510.99375999008,1502.50749152374,"H","W",0.647137116398287
620,21500620,"NBA",1,2016,"2016-01-18",40,0,"ORL",NA,81,1510.99375999008,1502.50749152374,NA,"ATL",NA,98,1616.34989220322,1625.88345640599,"A","L",0.352862883601713
621,21500621,"NBA",1,2016,"2016-01-18",42,0,"BKN",NA,100,1418.50272577144,1414.14658218449,NA,"TOR",NA,112,1622.96384749763,1627.67599911699,"A","L",0.235596926396152
621,21500621,"NBA",0,2016,"2016-01-18",41,0,"TOR",NA,112,1622.96384749763,1627.67599911699,NA,"BKN",NA,100,1418.50272577144,1414.14658218449,"H","W",0.764403073603848
622,21500622,"NBA",0,2016,"2016-01-18",39,0,"CLE",NA,98,1728.59461513553,1712.08123486693,NA,"GSW",NA,132,1823.37382902713,1839.71646146478,"H","L",0.366887466862316
622,21500622,"NBA",1,2016,"2016-01-18",42,0,"GSW",NA,132,1823.37382902713,1839.71646146478,NA,"CLE",NA,98,1728.59461513553,1712.08123486693,"A","W",0.633112533137684
623,21500623,"NBA",1,2016,"2016-01-18",42,0,"BOS",NA,113,1636.11441665875,1633.67699829472,NA,"DAL",NA,118,1611.55222836148,1619.23729832614,"A","L",0.535289059849019
623,21500623,"NBA",0,2016,"2016-01-18",43,0,"DAL",NA,118,1611.55222836148,1619.23729832614,NA,"BOS",NA,113,1636.11441665875,1633.67699829472,"H","W",0.464710940150981
624,21500624,"NBA",1,2016,"2016-01-18",43,0,"HOU",NA,132,1627.6971713328,1623.62567989811,NA,"LAC",NA,140,1700.4586156562,1707.26747902932,"A","L",0.396792316580675
624,21500624,"NBA",0,2016,"2016-01-18",41,0,"LAC",NA,140,1700.4586156562,1707.26747902932,NA,"HOU",NA,132,1627.6971713328,1623.62567989811,"H","W",0.603207683419325
625,21500625,"NBA",0,2016,"2016-01-19",42,0,"MIA",NA,79,1575.15804941018,1566.22917759142,NA,"MIL",NA,91,1493.87698340594,1509.18205140434,"H","L",0.614884564248026
625,21500625,"NBA",1,2016,"2016-01-19",44,0,"MIL",NA,91,1493.87698340594,1509.18205140434,NA,"MIA",NA,79,1575.15804941018,1566.22917759142,"A","W",0.385115435751974
626,21500626,"NBA",0,2016,"2016-01-19",41,0,"NOP",NA,114,1536.50848021698,1544.73120844933,NA,"MIN",NA,99,1417.0507924884,1409.84959491092,"H","W",0.665444783670795
626,21500626,"NBA",1,2016,"2016-01-19",43,0,"MIN",NA,99,1417.0507924884,1409.84959491092,NA,"NOP",NA,114,1536.50848021698,1544.73120844933,"A","L",0.334555216329206
627,21500627,"NBA",0,2016,"2016-01-19",42,0,"DEN",NA,104,1482.19300220274,1480.64606421162,NA,"OKC",NA,110,1730.7325533633,1733.22218733555,"H","L",0.192988290218683
627,21500627,"NBA",1,2016,"2016-01-19",43,0,"OKC",NA,110,1730.7325533633,1733.22218733555,NA,"DEN",NA,104,1482.19300220274,1480.64606421162,"A","W",0.807011709781317
628,21500628,"NBA",1,2016,"2016-01-19",42,0,"IND",NA,97,1623.7159274036,1626.28782526799,NA,"PHX",NA,94,1444.6794954391,1444.6794954391,"A","W",0.737035409132197
628,21500628,"NBA",0,2016,"2016-01-19",43,0,"PHX",NA,94,1444.6794954391,1444.6794954391,NA,"IND",NA,97,1623.7159274036,1626.28782526799,"H","L",0.262964590867803
629,21500629,"NBA",0,2016,"2016-01-20",41,0,"ORL",NA,87,1502.50749152374,1495.19817190502,NA,"PHI",NA,96,1305.21358094588,1322.71005548709,"H","L",0.756892047437824
629,21500629,"NBA",1,2016,"2016-01-20",44,0,"PHI",NA,96,1305.21358094588,1322.71005548709,NA,"ORL",NA,87,1502.50749152374,1495.19817190502,"A","W",0.243107952562176
630,21500630,"NBA",0,2016,"2016-01-20",41,0,"WAS",NA,106,1577.7864855285,1592.92882712185,NA,"MIA",NA,87,1566.22917759142,1554.27328652097,"H","W",0.516626171084581
630,21500630,"NBA",1,2016,"2016-01-20",43,0,"MIA",NA,87,1566.22917759142,1554.27328652097,NA,"WAS",NA,106,1577.7864855285,1592.92882712185,"A","L",0.483373828915419
631,21500631,"NBA",1,2016,"2016-01-20",40,0,"CLE",NA,91,1712.08123486693,1715.09924098591,NA,"BKN",NA,78,1414.14658218449,1410.77751249712,"A","W",0.8474901102218
631,21500631,"NBA",0,2016,"2016-01-20",43,0,"BKN",NA,78,1414.14658218449,1410.77751249712,NA,"CLE",NA,91,1712.08123486693,1715.09924098591,"H","L",0.1525098897782
632,21500632,"NBA",1,2016,"2016-01-20",42,0,"UTA",NA,111,1577.44659356199,1572.78316525022,NA,"NYK",NA,118,1496.70719173982,1507.75405588234,"A","L",0.614145936564862
632,21500632,"NBA",0,2016,"2016-01-20",44,0,"NYK",NA,118,1496.70719173982,1507.75405588234,NA,"UTA",NA,111,1577.44659356199,1572.78316525022,"H","W",0.385854063435138
633,21500633,"NBA",1,2016,"2016-01-20",43,0,"BOS",NA,109,1633.67699829472,1630.42618341526,NA,"TOR",NA,115,1627.67599911699,1635.58022232907,"A","L",0.508635273324607
633,21500633,"NBA",0,2016,"2016-01-20",42,0,"TOR",NA,115,1627.67599911699,1635.58022232907,NA,"BOS",NA,109,1633.67699829472,1630.42618341526,"H","W",0.491364726675393
634,21500634,"NBA",0,2016,"2016-01-20",41,0,"CHI",NA,94,1632.87986886868,1622.16774444095,NA,"GSW",NA,125,1839.71646146478,1848.67575611963,"H","L",0.233143215814221
634,21500634,"NBA",1,2016,"2016-01-20",43,0,"GSW",NA,125,1839.71646146478,1848.67575611963,NA,"CHI",NA,94,1632.87986886868,1622.16774444095,"A","W",0.766856784185779
635,21500635,"NBA",1,2016,"2016-01-20",42,0,"DET",NA,123,1612.01980986359,1622.17293970172,NA,"HOU",NA,114,1623.62567989811,1617.90152829842,"A","W",0.483304020039068
635,21500635,"NBA",0,2016,"2016-01-20",44,0,"HOU",NA,114,1623.62567989811,1617.90152829842,NA,"DET",NA,123,1612.01980986359,1622.17293970172,"H","L",0.516695979960932
636,21500636,"NBA",1,2016,"2016-01-20",42,0,"CHA",NA,95,1558.11071212869,1552.46475911685,NA,"OKC",NA,109,1733.22218733555,1739.25468049087,"A","L",0.267366993513401
636,21500636,"NBA",0,2016,"2016-01-20",44,0,"OKC",NA,109,1733.22218733555,1739.25468049087,NA,"CHA",NA,95,1558.11071212869,1552.46475911685,"H","W",0.732633006486599
637,21500637,"NBA",0,2016,"2016-01-20",44,0,"DAL",NA,106,1619.23729832614,1623.83250088528,NA,"MIN",NA,94,1409.84959491092,1405.56699612525,"H","W",0.769472048977964
637,21500637,"NBA",1,2016,"2016-01-20",44,0,"MIN",NA,94,1409.84959491092,1405.56699612525,NA,"DAL",NA,106,1619.23729832614,1623.83250088528,"A","L",0.230527951022036
638,21500638,"NBA",1,2016,"2016-01-20",41,0,"SAC",NA,112,1540.38417778989,1547.03178377496,NA,"LAL",NA,93,1343.3667082194,1336.28601595405,"A","W",0.756599114130104
