"CLOSE_DEF_PERSON_ID","GP","G","DEFENSE_CATEGORY","FREQ","D_FGM","D_FGA","D_FG_PCT","NORMAL_FG_PCT","PCT_PLUSMINUS","DEF_PERSON_NAME"
"101108","74","74","2 Pointers","0.654","3.28","6.30","0.521","0.482","0.040","Chris Paul"
"101108","74","65","Less Than 6 Ft","0.210","1.36","2.03","0.673","0.599","0.075","Chris Paul"
"101108","74","68","Less Than 10 Ft","0.299","1.78","2.88","0.620","0.541","0.078","Chris Paul"
"101108","74","74","Greater Than 15 Ft","0.581","2.19","5.59","0.391","0.372","0.019","Chris Paul"
"202332","58","58","Overall","1.000","3.55","7.34","0.484","0.462"," 0.022","Cole Aldrich"
"202332","58","33","3 Pointers","0.124","0.24","0.91","0.264","0.344","-0.079","Cole Aldrich"
"202332","58","58","2 Pointers","0.876","3.31","6.43","0.515","0.497"," 0.018","Cole Aldrich"
"202332","58","54","Less Than 6 Ft","0.500","2.14","3.67","0.582","0.599","-0.017","Cole Aldrich"
"202332","58","55","Less Than 10 Ft","0.646","2.59","4.74","0.545","0.549","-0.003","Cole Aldrich"
"202332","58","51","Greater Than 15 Ft","0.289","0.71","2.12","0.333","0.365","-0.032","Cole Aldrich"
"201599","76","76","Overall","1.000","6.29","14.49","0.434","0.472","-0.038","DeAndre Jordan"
"201599","76","57","3 Pointers","0.130","0.63"," 1.88","0.336","0.352","-0.016","DeAndre Jordan"
"201599","76","76","2 Pointers","0.870","5.66","12.61","0.449","0.498","-0.049","DeAndre Jordan"
"201599","76","76","Less Than 6 Ft","0.411","3.11"," 5.96","0.521","0.600","-0.079","DeAndre Jordan"
"201599","76","76","Less Than 10 Ft","0.564","4.00"," 8.17","0.490","0.548","-0.058","DeAndre Jordan"
"201599","76","74","Greater Than 15 Ft","0.347","1.84"," 5.03","0.366","0.382","-0.016","DeAndre Jordan"
"200755","74","74","Overall","1.000","3.35","8.78","0.382","0.439","-0.057","JJ Redick"
"200755","74","68","3 Pointers","0.322","0.80","2.82","0.282","0.355","-0.073","JJ Redick"
"200755","74","73","2 Pointers","0.678","2.55","5.96","0.429","0.481","-0.052","JJ Redick"
"200755","74","56","Less Than 6 Ft","0.197","1.07","1.73","0.617","0.602"," 0.015","JJ Redick"
"200755","74","65","Less Than 10 Ft","0.300","1.38","2.64","0.523","0.544","-0.021","JJ Redick"
"200755","74","74","Greater Than 15 Ft","0.592","1.66","5.20","0.319","0.370","-0.051","JJ Redick"
"2037","79","79","Overall","1.000","2.49","5.95","0.419","0.440","-0.021","Jamal Crawford"
"2037","79","67","3 Pointers","0.409","0.86","2.43","0.354","0.343"," 0.012","Jamal Crawford"
"2037","79","76","2 Pointers","0.591","1.63","3.52","0.464","0.487","-0.023","Jamal Crawford"
"2037","79","51","Less Than 6 Ft","0.196","0.77","1.16","0.663","0.604"," 0.059","Jamal Crawford"
"2037","79","63","Less Than 10 Ft","0.283","0.94","1.68","0.556","0.542"," 0.014","Jamal Crawford"
"2037","79","74","Greater Than 15 Ft","0.623","1.32","3.71","0.355","0.360","-0.005","Jamal Crawford"
"201965","15","15","Overall","1.000","1.53","3.00","0.511","0.439"," 0.072","Jeff Ayres"
"201965","15"," 5","3 Pointers","0.133","0.07","0.40","0.167","0.339","-0.172","Jeff Ayres"
"201965","15","14","2 Pointers","0.867","1.47","2.60","0.564","0.470"," 0.094","Jeff Ayres"
"201965","15","11","Less Than 6 Ft","0.511","1.13","1.53","0.739","0.574"," 0.165","Jeff Ayres"
"201965","15","12","Less Than 10 Ft","0.689","1.27","2.07","0.613","0.510"," 0.102","Jeff Ayres"
"201965","15"," 9","Greater Than 15 Ft","0.222","0.07","0.67","0.100","0.361","-0.261","Jeff Ayres"
"201145","80","80","Overall","1.000","4.64","10.05","0.461","0.447"," 0.014","Jeff Green"
"201145","80","76","3 Pointers","0.350","1.43"," 3.51","0.406","0.353"," 0.053","Jeff Green"
"201145","80","80","2 Pointers","0.650","3.21"," 6.54","0.491","0.491"," 0.000","Jeff Green"
"201145","80","74","Less Than 6 Ft","0.292","1.75"," 2.94","0.596","0.591"," 0.004","Jeff Green"
"201145","80","80","Less Than 10 Ft","0.402","2.16"," 4.04","0.536","0.541","-0.005","Jeff Green"
"201145","80","79","Greater Than 15 Ft","0.531","2.29"," 5.34","0.429","0.370"," 0.059","Jeff Green"
"2746","55","55","Overall","1.000","3.24","7.53","0.430","0.467","-0.037","Josh Smith"
"2746","55","37","3 Pointers","0.213","0.62","1.60","0.386","0.358"," 0.029","Josh Smith"
"2746","55","55","2 Pointers","0.787","2.62","5.93","0.442","0.501","-0.059","Josh Smith"
"2746","55","49","Less Than 6 Ft","0.370","1.56","2.78","0.562","0.616","-0.054","Josh Smith"
"2746","55","53","Less Than 10 Ft","0.519","1.96","3.91","0.502","0.559","-0.056","Josh Smith"
"2746","55","50","Greater Than 15 Ft","0.415","1.09","3.13","0.349","0.373","-0.024","Josh Smith"
"202362","67","67","Overall","1.000","2.31","5.31","0.435","0.435"," 0.000","Lance Stephenson"
"202362","67","59","3 Pointers","0.466","0.79","2.48","0.319","0.351","-0.032","Lance Stephenson"
"202362","67","63","2 Pointers","0.534","1.52","2.84","0.537","0.476"," 0.061","Lance Stephenson"
"202362","67","43","Less Than 6 Ft","0.185","0.69","0.99","0.697","0.597"," 0.100","Lance Stephenson"
"202362","67","50","Less Than 10 Ft","0.275","0.94","1.46","0.643","0.537"," 0.106","Lance Stephenson"
"202362","67","64","Greater Than 15 Ft","0.652","1.18","3.46","0.341","0.361","-0.021","Lance Stephenson"
"201601","67","67","Overall","1.000","2.73","7.67","0.356","0.452","-0.096","Luc Mbah a Moute"
"201601","67","58","3 Pointers","0.302","0.75","2.31","0.323","0.345","-0.022","Luc Mbah a Moute"
"201601","67","67","2 Pointers","0.698","1.99","5.36","0.370","0.491","-0.120","Luc Mbah a Moute"
"201601","67","57","Less Than 6 Ft","0.206","0.93","1.58","0.585","0.604","-0.019","Luc Mbah a Moute"
"201601","67","64","Less Than 10 Ft","0.321","1.27","2.46","0.515","0.548","-0.033","Luc Mbah a Moute"
"201601","67","65","Greater Than 15 Ft","0.529","1.12","4.06","0.276","0.367","-0.091","Luc Mbah a Moute"
"203143","56","56","Overall","1.000","2.20","4.48","0.490","0.429","0.061","Pablo Prigioni"
"203143","56","39","3 Pointers","0.351","0.61","1.57","0.386","0.342","0.045","Pablo Prigioni"
"203143","56","52","2 Pointers","0.649","1.59","2.91","0.546","0.475","0.071","Pablo Prigioni"
"203143","56","32","Less Than 6 Ft","0.207","0.80","0.93","0.865","0.611","0.254","Pablo Prigioni"
"203143","56","39","Less Than 10 Ft","0.299","1.00","1.34","0.747","0.543","0.204","Pablo Prigioni"
"203143","56","52","Greater Than 15 Ft","0.574","0.95","2.57","0.368","0.357","0.012","Pablo Prigioni"
"1718","67","67","Overall","1.000","3.04","6.79","0.448","0.453","-0.005","Paul Pierce"
"1718","67","51","3 Pointers","0.270","0.63","1.84","0.341","0.356","-0.015","Paul Pierce"
"1718","67","67","2 Pointers","0.730","2.42","4.96","0.488","0.495","-0.007","Paul Pierce"
"1718","67","59","Less Than 6 Ft","0.321","1.28","2.18","0.589","0.608","-0.018","Paul Pierce"
"1718","67","64","Less Than 10 Ft","0.481","1.73","3.27","0.530","0.551","-0.021","Paul Pierce"
"1718","67","65","Greater Than 15 Ft","0.464","1.16","3.15","0.370","0.368"," 0.001","Paul Pierce"
"202325","80","80","Overall","1.000","3.53","7.81","0.451","0.453","-0.002","Wesley Johnson"
"202325","80","74","3 Pointers","0.309","0.86","2.41","0.358","0.348"," 0.009","Wesley Johnson"
"202325","80","79","2 Pointers","0.691","2.66","5.40","0.493","0.496","-0.003","Wesley Johnson"
"202325","80","72","Less Than 6 Ft","0.320","1.58","2.50","0.630","0.603"," 0.027","Wesley Johnson"
"202325","80","76","Less Than 10 Ft","0.456","2.03","3.56","0.568","0.552"," 0.017","Wesley Johnson"
"202325","80","79","Greater Than 15 Ft","0.472","1.33","3.69","0.359","0.371","-0.012","Wesley Johnson"
"1626148","27","27","Overall","1.000","3.96","8.74","0.453","0.452"," 0.002","Anthony Brown"
"1626148","27","24","3 Pointers","0.347","1.04","3.04","0.341","0.355","-0.013","Anthony Brown"
"1626148","27","26","2 Pointers","0.653","2.93","5.70","0.513","0.497"," 0.016","Anthony Brown"
"1626148","27","22","Less Than 6 Ft","0.267","1.63","2.33","0.698","0.610"," 0.089","Anthony Brown"
"1626148","27","24","Less Than 10 Ft","0.356","1.89","3.11","0.607","0.551"," 0.057","Anthony Brown"
"1626148","27","26","Greater Than 15 Ft","0.559","1.70","4.89","0.348","0.377","-0.028","Anthony Brown"
"101138","64","64","Overall","1.000","3.69","7.55","0.489","0.463"," 0.026","Brandon Bass"
"101138","64","42","3 Pointers","0.159","0.41","1.20","0.338","0.343","-0.005","Brandon Bass"
"101138","64","64","2 Pointers","0.841","3.28","6.34","0.517","0.497"," 0.021","Brandon Bass"
"101138","64","62","Less Than 6 Ft","0.389","1.92","2.94","0.654","0.597"," 0.057","Brandon Bass"
"101138","64","63","Less Than 10 Ft","0.565","2.53","4.27","0.593","0.547"," 0.047","Brandon Bass"
"101138","64","60","Greater Than 15 Ft","0.348","0.92","2.63","0.351","0.378","-0.027","Brandon Bass"
"1626156","79","79","Overall","1.000","4.82","10.18","0.474","0.439"," 0.035","D'Angelo Russell"
"1626156","79","77","3 Pointers","0.356","1.24"," 3.62","0.343","0.353","-0.011","D'Angelo Russell"
"1626156","79","79","2 Pointers","0.644","3.58"," 6.56","0.546","0.479"," 0.068","D'Angelo Russell"
"1626156","79","77","Less Than 6 Ft","0.285","2.18"," 2.90","0.751","0.602"," 0.150","D'Angelo Russell"
"1626156","79","78","Less Than 10 Ft","0.384","2.53"," 3.91","0.647","0.542"," 0.105","D'Angelo Russell"
"1626156","79","79","Greater Than 15 Ft","0.540","1.96"," 5.49","0.357","0.370","-0.012","D'Angelo Russell"
"203903","79","79","Overall","1.000","5.27","10.96","0.480","0.446","0.034","Jordan Clarkson"
"203903","79","75","3 Pointers","0.342","1.42"," 3.75","0.378","0.367","0.012","Jordan Clarkson"
"203903","79","78","2 Pointers","0.658","3.85"," 7.22","0.533","0.487","0.047","Jordan Clarkson"
"203903","79","72","Less Than 6 Ft","0.239","1.89"," 2.62","0.720","0.611","0.109","Jordan Clarkson"
"203903","79","76","Less Than 10 Ft","0.337","2.35"," 3.70","0.637","0.548","0.089","Jordan Clarkson"
"203903","79","79","Greater Than 15 Ft","0.576","2.47"," 6.32","0.391","0.376","0.015","Jordan Clarkson"
"203944","81","81","Overall","1.000","5.74","11.51","0.499","0.462"," 0.037","Julius Randle"
"203944","81","75","3 Pointers","0.267","1.14"," 3.07","0.369","0.354"," 0.016","Julius Randle"
"203944","81","81","2 Pointers","0.733","4.60"," 8.43","0.546","0.498"," 0.048","Julius Randle"
"203944","81","80","Less Than 6 Ft","0.388","2.90"," 4.47","0.649","0.606"," 0.044","Julius Randle"
"203944","81","80","Less Than 10 Ft","0.520","3.68"," 5.99","0.614","0.550"," 0.065","Julius Randle"
"203944","81","79","Greater Than 15 Ft","0.411","1.74"," 4.73","0.368","0.375","-0.007","Julius Randle"
"977","66","66","Overall","1.000","3.27","7.35","0.445","0.447","-0.002","Kobe Bryant"
"977","66","61","3 Pointers","0.427","1.08","3.14","0.343","0.352","-0.009","Kobe Bryant"
"977","66","66","2 Pointers","0.573","2.20","4.21","0.522","0.499"," 0.023","Kobe Bryant"
"977","66","50","Less Than 6 Ft","0.212","1.08","1.56","0.689","0.618"," 0.071","Kobe Bryant"
"977","66","54","Less Than 10 Ft","0.282","1.26","2.08","0.606","0.560"," 0.046","Kobe Bryant"
"977","66","66","Greater Than 15 Ft","0.627","1.79","4.61","0.388","0.369"," 0.019","Kobe Bryant"
"1626204","63","63","Overall","1.000","3.06","6.70","0.457","0.462","-0.004","Larry Nance Jr."
"1626204","63","53","3 Pointers","0.280","0.62","1.87","0.331","0.349","-0.018","Larry Nance Jr."
"1626204","63","61","2 Pointers","0.720","2.44","4.83","0.507","0.501"," 0.006","Larry Nance Jr."
"1626204","63","56","Less Than 6 Ft","0.365","1.56","2.44","0.636","0.616"," 0.020","Larry Nance Jr."
"1626204","63","59","Less Than 10 Ft","0.476","1.81","3.19","0.567","0.560"," 0.007","Larry Nance Jr."
"1626204","63","60","Greater Than 15 Ft","0.445","1.02","2.98","0.340","0.371","-0.030","Larry Nance Jr."
"101150","67","67","Overall","1.000","3.54","8.46","0.418","0.435","-0.017","Lou Williams"
"101150","67","61","3 Pointers","0.370","0.97","3.13","0.310","0.363","-0.053","Lou Williams"
"101150","67","66","2 Pointers","0.630","2.57","5.33","0.482","0.481"," 0.001","Lou Williams"
"101150","67","60","Less Than 6 Ft","0.217","1.25","1.84","0.683","0.604"," 0.079","Lou Williams"
"101150","67","63","Less Than 10 Ft","0.309","1.60","2.61","0.611","0.547"," 0.065","Lou Williams"
"101150","67","65","Greater Than 15 Ft","0.601","1.61","5.09","0.317","0.373","-0.056","Lou Williams"
"1626273","51","51","Overall","1.000","2.67","5.84","0.456","0.431"," 0.025","Marcelo Huertas"
"1626273","51","41","3 Pointers","0.369","0.69","2.16","0.318","0.359","-0.041","Marcelo Huertas"
"1626273","51","50","2 Pointers","0.631","1.98","3.69","0.537","0.470"," 0.067","Marcelo Huertas"
"1626273","51","28","Less Than 6 Ft","0.201","0.88","1.18","0.750","0.580"," 0.170","Marcelo Huertas"
"1626273","51","35","Less Than 10 Ft","0.272","1.06","1.59","0.667","0.519"," 0.147","Marcelo Huertas"
"1626273","51","49","Greater Than 15 Ft","0.607","1.33","3.55","0.376","0.372"," 0.004","Marcelo Huertas"
"1897","33","33","Overall","1.000","2.52","5.64","0.446","0.449","-0.003","Metta World Peace"
"1897","33","32","3 Pointers","0.382","0.67","2.15","0.310","0.349","-0.039","Metta World Peace"
"1897","33","31","2 Pointers","0.618","1.85","3.48","0.530","0.496"," 0.034","Metta World Peace"
"1897","33","21","Less Than 6 Ft","0.242","0.85","1.36","0.622","0.601"," 0.021","Metta World Peace"
"1897","33","26","Less Than 10 Ft","0.366","1.21","2.06","0.588","0.551"," 0.037","Metta World Peace"
"1897","33","33","Greater Than 15 Ft","0.554","1.09","3.12","0.350","0.369","-0.020","Metta World Peace"
"201156","54","54","Overall","1.000","2.67","5.35","0.498","0.443","0.055","Nick Young"
"201156","54","49","3 Pointers","0.360","0.81","1.93","0.423","0.352","0.071","Nick Young"
"201156","54","52","2 Pointers","0.640","1.85","3.43","0.541","0.489","0.051","Nick Young"
"201156","54","39","Less Than 6 Ft","0.287","1.15","1.54","0.747","0.608","0.139","Nick Young"
"201156","54","46","Less Than 10 Ft","0.398","1.30","2.13","0.609","0.545","0.063","Nick Young"
"201156","54","53","Greater Than 15 Ft","0.516","1.19","2.76","0.430","0.363","0.066","Nick Young"
"203135","22","22","Overall","1.000","3.09","6.14","0.504","0.484"," 0.019","Robert Sacre"
"203135","22","10","3 Pointers","0.089","0.27","0.55","0.500","0.361"," 0.139","Robert Sacre"
"203135","22","22","2 Pointers","0.911","2.82","5.59","0.504","0.511","-0.006","Robert Sacre"
"203135","22","19","Less Than 6 Ft","0.481","1.64","2.95","0.554","0.606","-0.052","Robert Sacre"
"203135","22","19","Less Than 10 Ft","0.585","1.91","3.59","0.532","0.554","-0.022","Robert Sacre"
"203135","22","20","Greater Than 15 Ft","0.281","0.82","1.73","0.474","0.401"," 0.073","Robert Sacre"
"201579","81","81","Overall","1.000","5.49","10.95","0.502","0.478"," 0.024","Roy Hibbert"
"201579","81","46","3 Pointers","0.108","0.46"," 1.19","0.385","0.363"," 0.022","Roy Hibbert"
"201579","81","81","2 Pointers","0.892","5.04"," 9.77","0.516","0.506"," 0.010","Roy Hibbert"
"201579","81","81","Less Than 6 Ft","0.455","3.01"," 4.99","0.604","0.611","-0.007","Roy Hibbert"
"201579","81","81","Less Than 10 Ft","0.628","3.75"," 6.88","0.546","0.558","-0.013","Roy Hibbert"
"201579","81","78","Greater Than 15 Ft","0.278","1.26"," 3.05","0.413","0.386"," 0.027","Roy Hibbert"
"203527","34","34","Overall","1.000","2.41","5.50","0.439","0.457","-0.018","Ryan Kelly"
"203527","34","27","3 Pointers","0.283","0.38","1.56","0.245","0.359","-0.114","Ryan Kelly"
"203527","34","31","2 Pointers","0.717","2.03","3.94","0.515","0.501"," 0.014","Ryan Kelly"
"203527","34","20","Less Than 6 Ft","0.342","1.24","1.88","0.656","0.629"," 0.028","Ryan Kelly"
"203527","34","25","Less Than 10 Ft","0.492","1.59","2.71","0.587","0.565"," 0.021","Ryan Kelly"
"203527","34","30","Greater Than 15 Ft","0.449","0.71","2.47","0.286","0.373","-0.087","Ryan Kelly"
"204028","37","37","Overall","1.000","2.68","5.97","0.448","0.470","-0.022","Tarik Black"
"204028","37","20","3 Pointers","0.181","0.32","1.08","0.300","0.335","-0.035","Tarik Black"
"204028","37","37","2 Pointers","0.819","2.35","4.89","0.481","0.503","-0.022","Tarik Black"
"204028","37","32","Less Than 6 Ft","0.407","1.43","2.43","0.589","0.614","-0.026","Tarik Black"
"204028","37","35","Less Than 10 Ft","0.557","1.73","3.32","0.520","0.552","-0.031","Tarik Black"
"204028","37","29","Greater Than 15 Ft","0.380","0.78","2.27","0.345","0.379","-0.033","Tarik Black"
"2405","50","50","Overall","1.000","3.00","6.54","0.459","0.479","-0.020","Amar'e Stoudemire"
"2405","50","18","3 Pointers","0.089","0.20","0.58","0.345","0.335"," 0.009","Amar'e Stoudemire"
"2405","50","50","2 Pointers","0.911","2.80","5.96","0.470","0.505","-0.035","Amar'e Stoudemire"
"2405","50","44","Less Than 6 Ft","0.477","1.70","3.12","0.545","0.602","-0.057","Amar'e Stoudemire"
"2405","50","50","Less Than 10 Ft","0.645","2.08","4.22","0.493","0.552","-0.059","Amar'e Stoudemire"
"2405","50","38","Greater Than 15 Ft","0.263","0.74","1.72","0.430","0.389"," 0.041","Amar'e Stoudemire"
"2757","43","43","Overall","1.000","2.56","5.93","0.431","0.429"," 0.003","Beno Udrih"
"2757","43","37","3 Pointers","0.384","0.84","2.28","0.367","0.356"," 0.011","Beno Udrih"
"2757","43","41","2 Pointers","0.616","1.72","3.65","0.471","0.468"," 0.004","Beno Udrih"
"2757","43","32","Less Than 6 Ft","0.212","0.65","1.26","0.519","0.585","-0.066","Beno Udrih"
"2757","43","36","Less Than 10 Ft","0.306","0.88","1.81","0.487","0.522","-0.034","Beno Udrih"
"2757","43","42","Greater Than 15 Ft","0.596","1.28","3.53","0.362","0.370","-0.008","Beno Udrih"
"1627362","6","6","Overall","1.000","5.67","10.83","0.523","0.434","0.089","Briante Weber"
"1627362","6","6","3 Pointers","0.477","2.00"," 5.17","0.387","0.347","0.041","Briante Weber"
"1627362","6","6","2 Pointers","0.523","3.67"," 5.67","0.647","0.523","0.124","Briante Weber"
"1627362","6","4","Less Than 6 Ft","0.185","1.67"," 2.00","0.833","0.613","0.220","Briante Weber"
"1627362","6","5","Less Than 10 Ft","0.338","2.67"," 3.67","0.727","0.561","0.166","Briante Weber"
"1627362","6","6","Greater Than 15 Ft","0.585","2.50"," 6.33","0.395","0.353","0.042","Briante Weber"
"2365","26","26","Overall","1.000","3.12","6.15","0.506","0.466","0.040","Chris Andersen"
"2365","26","10","3 Pointers","0.094","0.23","0.58","0.400","0.361","0.039","Chris Andersen"
"2365","26","26","2 Pointers","0.906","2.88","5.58","0.517","0.494","0.024","Chris Andersen"
"2365","26","23","Less Than 6 Ft","0.500","1.88","3.08","0.613","0.593","0.019","Chris Andersen"
"2365","26","24","Less Than 10 Ft","0.656","2.23","4.04","0.552","0.542","0.010","Chris Andersen"
"2365","26","18","Greater Than 15 Ft","0.269","0.77","1.65","0.465","0.393","0.073","Chris Andersen"
"2547","52","52","Overall","1.000","5.73","12.40","0.462","0.454"," 0.008","Chris Bosh"
"2547","52","45","3 Pointers","0.219","1.10"," 2.71","0.404","0.356"," 0.048","Chris Bosh"
"2547","52","52","2 Pointers","0.781","4.63"," 9.69","0.478","0.491","-0.013","Chris Bosh"
