"gameorder","game_id","lg_id","_iscopy","year_id","date_game","seasongame","is_playoffs","team_id","fran_id","pts","elo_i","elo_n","win_equiv","opp_id","opp_fran","opp_pts","opp_elo_i","opp_elo_n","game_location","game_result","forecast"
100,21500100,"NBA",1,2015,2015-11-09,8,0,"CHI",NA,111,NA,NA,NA,"PHI",NA,88,NA,NA,"A","W",NA
100,21500100,"NBA",0,2015,2015-11-09,7,0,"PHI",NA,88,NA,NA,NA,"CHI",NA,111,NA,NA,"H","L",NA
101,21500101,"NBA",0,2015,2015-11-09,9,0,"ATL",NA,107,NA,NA,NA,"MIN",NA,117,NA,NA,"H","L",NA
101,21500101,"NBA",1,2015,2015-11-09,6,0,"MIN",NA,117,NA,NA,NA,"ATL",NA,107,NA,NA,"A","W",NA
102,21500102,"NBA",0,2015,2015-11-09,7,0,"DEN",NA,108,NA,NA,NA,"POR",NA,104,NA,NA,"H","W",NA
102,21500102,"NBA",1,2015,2015-11-09,8,0,"POR",NA,104,NA,NA,NA,"DEN",NA,108,NA,NA,"A","L",NA
103,21500103,"NBA",1,2015,2015-11-09,7,0,"SAS",NA,106,NA,NA,NA,"SAC",NA,88,NA,NA,"A","W",NA
103,21500103,"NBA",0,2015,2015-11-09,8,0,"SAC",NA,88,NA,NA,NA,"SAS",NA,106,NA,NA,"H","L",NA
104,21500104,"NBA",1,2015,2015-11-09,7,0,"DET",NA,95,NA,NA,NA,"GSW",NA,109,NA,NA,"A","L",NA
104,21500104,"NBA",0,2015,2015-11-09,8,0,"GSW",NA,109,NA,NA,NA,"DET",NA,95,NA,NA,"H","W",NA
105,21500105,"NBA",1,2015,2015-11-09,8,0,"MEM",NA,92,NA,NA,NA,"LAC",NA,94,NA,NA,"A","L",NA
105,21500105,"NBA",0,2015,2015-11-09,7,0,"LAC",NA,94,NA,NA,NA,"MEM",NA,92,NA,NA,"H","W",NA
106,21500106,"NBA",0,2015,2015-11-10,8,0,"CLE",NA,118,NA,NA,NA,"UTA",NA,114,NA,NA,"H","W",NA
106,21500106,"NBA",1,2015,2015-11-10,7,0,"UTA",NA,114,NA,NA,NA,"CLE",NA,118,NA,NA,"A","L",NA
107,21500107,"NBA",0,2015,2015-11-10,7,0,"WAS",NA,101,NA,NA,NA,"OKC",NA,125,NA,NA,"H","L",NA
107,21500107,"NBA",1,2015,2015-11-10,8,0,"OKC",NA,125,NA,NA,NA,"WAS",NA,101,NA,NA,"A","W",NA
108,21500108,"NBA",0,2015,2015-11-10,8,0,"MIA",NA,101,NA,NA,NA,"LAL",NA,88,NA,NA,"H","W",NA
108,21500108,"NBA",1,2015,2015-11-10,7,0,"LAL",NA,88,NA,NA,NA,"MIA",NA,101,NA,NA,"A","L",NA
109,21500109,"NBA",0,2015,2015-11-10,8,0,"TOR",NA,109,NA,NA,NA,"NYK",NA,111,NA,NA,"H","L",NA
109,21500109,"NBA",1,2015,2015-11-10,8,0,"NYK",NA,111,NA,NA,NA,"TOR",NA,109,NA,NA,"A","W",NA
110,21500110,"NBA",1,2015,2015-11-10,6,0,"BOS",NA,99,NA,NA,NA,"MIL",NA,83,NA,NA,"A","W",NA
110,21500110,"NBA",0,2015,2015-11-10,8,0,"MIL",NA,83,NA,NA,NA,"BOS",NA,99,NA,NA,"H","L",NA
111,21500111,"NBA",1,2015,2015-11-10,7,0,"CHA",NA,104,NA,NA,NA,"MIN",NA,95,NA,NA,"A","W",NA
111,21500111,"NBA",0,2015,2015-11-10,7,0,"MIN",NA,95,NA,NA,NA,"CHA",NA,104,NA,NA,"H","L",NA
112,21500112,"NBA",0,2015,2015-11-10,7,0,"NOP",NA,120,NA,NA,NA,"DAL",NA,105,NA,NA,"H","W",NA
112,21500112,"NBA",1,2015,2015-11-10,7,0,"DAL",NA,105,NA,NA,NA,"NOP",NA,120,NA,NA,"A","L",NA
113,21500113,"NBA",0,2015,2015-11-11,8,0,"CHA",NA,95,NA,NA,NA,"NYK",NA,93,NA,NA,"H","W",NA
113,21500113,"NBA",1,2015,2015-11-11,9,0,"NYK",NA,93,NA,NA,NA,"CHA",NA,95,NA,NA,"A","L",NA
114,21500114,"NBA",0,2015,2015-11-11,9,0,"ORL",NA,101,NA,NA,NA,"LAL",NA,99,NA,NA,"H","W",NA
114,21500114,"NBA",1,2015,2015-11-11,8,0,"LAL",NA,99,NA,NA,NA,"ORL",NA,101,NA,NA,"A","L",NA
115,21500115,"NBA",0,2015,2015-11-11,8,0,"PHI",NA,103,NA,NA,NA,"TOR",NA,119,NA,NA,"H","L",NA
115,21500115,"NBA",1,2015,2015-11-11,9,0,"TOR",NA,119,NA,NA,NA,"PHI",NA,103,NA,NA,"A","W",NA
116,21500116,"NBA",0,2015,2015-11-11,7,0,"BOS",NA,91,NA,NA,NA,"IND",NA,102,NA,NA,"H","L",NA
116,21500116,"NBA",1,2015,2015-11-11,9,0,"IND",NA,102,NA,NA,NA,"BOS",NA,91,NA,NA,"A","W",NA
117,21500117,"NBA",0,2015,2015-11-11,10,0,"ATL",NA,106,NA,NA,NA,"NOP",NA,98,NA,NA,"H","W",NA
117,21500117,"NBA",1,2015,2015-11-11,8,0,"NOP",NA,98,NA,NA,NA,"ATL",NA,106,NA,NA,"A","L",NA
118,21500118,"NBA",0,2015,2015-11-11,8,0,"DAL",NA,118,NA,NA,NA,"LAC",NA,108,NA,NA,"H","W",NA
118,21500118,"NBA",1,2015,2015-11-11,8,0,"LAC",NA,108,NA,NA,NA,"DAL",NA,118,NA,NA,"A","L",NA
119,21500119,"NBA",1,2015,2015-11-11,8,0,"BKN",NA,106,NA,NA,NA,"HOU",NA,98,NA,NA,"A","W",NA
119,21500119,"NBA",0,2015,2015-11-11,8,0,"HOU",NA,98,NA,NA,NA,"BKN",NA,106,NA,NA,"H","L",NA
120,21500120,"NBA",1,2015,2015-11-11,9,0,"GSW",NA,100,NA,NA,NA,"MEM",NA,84,NA,NA,"A","W",NA
120,21500120,"NBA",0,2015,2015-11-11,9,0,"MEM",NA,84,NA,NA,NA,"GSW",NA,100,NA,NA,"H","L",NA
121,21500121,"NBA",0,2015,2015-11-11,8,0,"DEN",NA,103,NA,NA,NA,"MIL",NA,102,NA,NA,"H","W",NA
121,21500121,"NBA",1,2015,2015-11-11,9,0,"MIL",NA,102,NA,NA,NA,"DEN",NA,103,NA,NA,"A","L",NA
122,21500122,"NBA",1,2015,2015-11-11,8,0,"DET",NA,92,NA,NA,NA,"SAC",NA,101,NA,NA,"A","L",NA
122,21500122,"NBA",0,2015,2015-11-11,9,0,"SAC",NA,101,NA,NA,NA,"DET",NA,92,NA,NA,"H","W",NA
123,21500123,"NBA",1,2015,2015-11-11,8,0,"SAS",NA,113,NA,NA,NA,"POR",NA,101,NA,NA,"A","W",NA
123,21500123,"NBA",0,2015,2015-11-11,9,0,"POR",NA,101,NA,NA,NA,"SAS",NA,113,NA,NA,"H","L",NA
124,21500124,"NBA",1,2015,2015-11-12,8,0,"UTA",NA,91,NA,NA,NA,"MIA",NA,92,NA,NA,"A","L",NA
124,21500124,"NBA",0,2015,2015-11-12,9,0,"MIA",NA,92,NA,NA,NA,"UTA",NA,91,NA,NA,"H","W",NA
125,21500125,"NBA",1,2015,2015-11-12,10,0,"GSW",NA,129,NA,NA,NA,"MIN",NA,116,NA,NA,"A","W",NA
125,21500125,"NBA",0,2015,2015-11-12,8,0,"MIN",NA,116,NA,NA,NA,"GSW",NA,129,NA,NA,"H","L",NA
126,21500126,"NBA",0,2015,2015-11-12,8,0,"PHX",NA,118,NA,NA,NA,"LAC",NA,104,NA,NA,"H","W",NA
126,21500126,"NBA",1,2015,2015-11-12,9,0,"LAC",NA,104,NA,NA,NA,"PHX",NA,118,NA,NA,"A","L",NA
127,21500127,"NBA",0,2015,2015-11-13,10,0,"IND",NA,107,NA,NA,NA,"MIN",NA,103,NA,NA,"H","W",NA
127,21500127,"NBA",1,2015,2015-11-13,9,0,"MIN",NA,103,NA,NA,NA,"IND",NA,107,NA,NA,"A","L",NA
128,21500128,"NBA",0,2015,2015-11-13,10,0,"ORL",NA,102,NA,NA,NA,"UTA",NA,93,NA,NA,"H","W",NA
128,21500128,"NBA",1,2015,2015-11-13,9,0,"UTA",NA,93,NA,NA,NA,"ORL",NA,102,NA,NA,"A","L",NA
129,21500129,"NBA",1,2015,2015-11-13,11,0,"ATL",NA,93,NA,NA,NA,"BOS",NA,106,NA,NA,"A","L",NA
129,21500129,"NBA",0,2015,2015-11-13,8,0,"BOS",NA,106,NA,NA,NA,"ATL",NA,93,NA,NA,"H","W",NA
130,21500130,"NBA",1,2015,2015-11-13,9,0,"CLE",NA,90,NA,NA,NA,"NYK",NA,84,NA,NA,"A","W",NA
130,21500130,"NBA",0,2015,2015-11-13,10,0,"NYK",NA,84,NA,NA,NA,"CLE",NA,90,NA,NA,"H","L",NA
131,21500131,"NBA",1,2015,2015-11-13,9,0,"NOP",NA,81,NA,NA,NA,"TOR",NA,100,NA,NA,"A","L",NA
131,21500131,"NBA",0,2015,2015-11-13,10,0,"TOR",NA,100,NA,NA,NA,"NOP",NA,81,NA,NA,"H","W",NA
132,21500132,"NBA",0,2015,2015-11-13,9,0,"CHI",NA,102,NA,NA,NA,"CHA",NA,97,NA,NA,"H","W",NA
132,21500132,"NBA",1,2015,2015-11-13,9,0,"CHA",NA,97,NA,NA,NA,"CHI",NA,102,NA,NA,"A","L",NA
133,21500133,"NBA",0,2015,2015-11-13,10,0,"MEM",NA,101,NA,NA,NA,"POR",NA,100,NA,NA,"H","W",NA
133,21500133,"NBA",1,2015,2015-11-13,10,0,"POR",NA,100,NA,NA,NA,"MEM",NA,101,NA,NA,"A","L",NA
134,21500134,"NBA",1,2015,2015-11-13,9,0,"PHI",NA,85,NA,NA,NA,"OKC",NA,102,NA,NA,"A","L",NA
134,21500134,"NBA",0,2015,2015-11-13,9,0,"OKC",NA,102,NA,NA,NA,"PHI",NA,85,NA,NA,"H","W",NA
135,21500135,"NBA",0,2015,2015-11-13,9,0,"DAL",NA,90,NA,NA,NA,"LAL",NA,82,NA,NA,"H","W",NA
135,21500135,"NBA",1,2015,2015-11-13,9,0,"LAL",NA,82,NA,NA,NA,"DAL",NA,90,NA,NA,"A","L",NA
136,21500136,"NBA",1,2015,2015-11-13,9,0,"HOU",NA,98,NA,NA,NA,"DEN",NA,107,NA,NA,"A","L",NA
136,21500136,"NBA",0,2015,2015-11-13,9,0,"DEN",NA,107,NA,NA,NA,"HOU",NA,98,NA,NA,"H","W",NA
137,21500137,"NBA",1,2015,2015-11-13,9,0,"BKN",NA,109,NA,NA,NA,"SAC",NA,111,NA,NA,"A","L",NA
137,21500137,"NBA",0,2015,2015-11-13,10,0,"SAC",NA,111,NA,NA,NA,"BKN",NA,109,NA,NA,"H","W",NA
138,21500138,"NBA",1,2015,2015-11-14,9,0,"DET",NA,96,NA,NA,NA,"LAC",NA,101,NA,NA,"A","L",NA
138,21500138,"NBA",0,2015,2015-11-14,10,0,"LAC",NA,101,NA,NA,NA,"DET",NA,96,NA,NA,"H","W",NA
139,21500139,"NBA",1,2015,2015-11-14,11,0,"ORL",NA,99,NA,NA,NA,"WAS",NA,108,NA,NA,"A","L",NA
139,21500139,"NBA",0,2015,2015-11-14,8,0,"WAS",NA,108,NA,NA,NA,"ORL",NA,99,NA,NA,"H","W",NA
140,21500140,"NBA",0,2015,2015-11-14,10,0,"HOU",NA,98,NA,NA,NA,"DAL",NA,110,NA,NA,"H","L",NA
140,21500140,"NBA",1,2015,2015-11-14,10,0,"DAL",NA,110,NA,NA,NA,"HOU",NA,98,NA,NA,"A","W",NA
141,21500141,"NBA",1,2015,2015-11-14,10,0,"CLE",NA,105,NA,NA,NA,"MIL",NA,108,NA,NA,"A","L",NA
141,21500141,"NBA",0,2015,2015-11-14,10,0,"MIL",NA,108,NA,NA,NA,"CLE",NA,105,NA,NA,"H","W",NA
142,21500142,"NBA",1,2015,2015-11-14,10,0,"PHI",NA,83,NA,NA,NA,"SAS",NA,92,NA,NA,"A","L",NA
142,21500142,"NBA",0,2015,2015-11-14,9,0,"SAS",NA,92,NA,NA,NA,"PHI",NA,83,NA,NA,"H","W",NA
143,21500143,"NBA",1,2015,2015-11-14,10,0,"DEN",NA,81,NA,NA,NA,"PHX",NA,105,NA,NA,"A","L",NA
143,21500143,"NBA",0,2015,2015-11-14,9,0,"PHX",NA,105,NA,NA,NA,"DEN",NA,81,NA,NA,"H","W",NA
144,21500144,"NBA",0,2015,2015-11-14,11,0,"GSW",NA,107,NA,NA,NA,"BKN",NA,99,NA,NA,"H","W",NA
144,21500144,"NBA",1,2015,2015-11-14,10,0,"BKN",NA,99,NA,NA,NA,"GSW",NA,107,NA,NA,"A","L",NA
145,21500145,"NBA",1,2015,2015-11-15,10,0,"NOP",NA,87,NA,NA,NA,"NYK",NA,95,NA,NA,"A","L",NA
145,21500145,"NBA",0,2015,2015-11-15,11,0,"NYK",NA,95,NA,NA,NA,"NOP",NA,87,NA,NA,"H","W",NA
146,21500146,"NBA",1,2015,2015-11-15,11,0,"MEM",NA,114,NA,NA,NA,"MIN",NA,106,NA,NA,"A","W",NA
146,21500146,"NBA",0,2015,2015-11-15,10,0,"MIN",NA,106,NA,NA,NA,"MEM",NA,114,NA,NA,"H","L",NA
147,21500147,"NBA",0,2015,2015-11-15,10,0,"CHA",NA,106,NA,NA,NA,"POR",NA,94,NA,NA,"H","W",NA
147,21500147,"NBA",1,2015,2015-11-15,11,0,"POR",NA,94,NA,NA,NA,"CHA",NA,106,NA,NA,"A","L",NA
148,21500148,"NBA",0,2015,2015-11-15,12,0,"ATL",NA,96,NA,NA,NA,"UTA",NA,97,NA,NA,"H","L",NA
148,21500148,"NBA",1,2015,2015-11-15,10,0,"UTA",NA,97,NA,NA,NA,"ATL",NA,96,NA,NA,"A","W",NA
149,21500149,"NBA",1,2015,2015-11-15,9,0,"BOS",NA,100,NA,NA,NA,"OKC",NA,85,NA,NA,"A","W",NA
149,21500149,"NBA",0,2015,2015-11-15,10,0,"OKC",NA,85,NA,NA,NA,"BOS",NA,100,NA,NA,"H","L",NA
150,21500150,"NBA",1,2015,2015-11-15,11,0,"TOR",NA,101,NA,NA,NA,"SAC",NA,107,NA,NA,"A","L",NA
150,21500150,"NBA",0,2015,2015-11-15,11,0,"SAC",NA,107,NA,NA,NA,"TOR",NA,101,NA,NA,"H","W",NA
151,21500151,"NBA",1,2015,2015-11-15,10,0,"DET",NA,85,NA,NA,NA,"LAL",NA,97,NA,NA,"A","L",NA
151,21500151,"NBA",0,2015,2015-11-15,10,0,"LAL",NA,97,NA,NA,NA,"DET",NA,85,NA,NA,"H","W",NA
152,21500152,"NBA",0,2015,2015-11-16,11,0,"PHI",NA,86,NA,NA,NA,"DAL",NA,92,NA,NA,"H","L",NA
152,21500152,"NBA",1,2015,2015-11-16,11,0,"DAL",NA,92,NA,NA,NA,"PHI",NA,86,NA,NA,"A","W",NA
153,21500153,"NBA",0,2015,2015-11-16,10,0,"CHI",NA,96,NA,NA,NA,"IND",NA,95,NA,NA,"H","W",NA
153,21500153,"NBA",1,2015,2015-11-16,11,0,"IND",NA,95,NA,NA,NA,"CHI",NA,96,NA,NA,"A","L",NA
154,21500154,"NBA",1,2015,2015-11-16,10,0,"BOS",NA,111,NA,NA,NA,"HOU",NA,95,NA,NA,"A","W",NA
154,21500154,"NBA",0,2015,2015-11-16,11,0,"HOU",NA,95,NA,NA,NA,"BOS",NA,111,NA,NA,"H","L",NA
155,21500155,"NBA",0,2015,2015-11-16,12,0,"MEM",NA,122,NA,NA,NA,"OKC",NA,114,NA,NA,"H","W",NA
155,21500155,"NBA",1,2015,2015-11-16,11,0,"OKC",NA,114,NA,NA,NA,"MEM",NA,122,NA,NA,"A","L",NA
156,21500156,"NBA",0,2015,2015-11-16,10,0,"SAS",NA,93,NA,NA,NA,"POR",NA,80,NA,NA,"H","W",NA
156,21500156,"NBA",1,2015,2015-11-16,12,0,"POR",NA,80,NA,NA,NA,"SAS",NA,93,NA,NA,"A","L",NA
157,21500157,"NBA",0,2015,2015-11-16,10,0,"PHX",NA,120,NA,NA,NA,"LAL",NA,101,NA,NA,"H","W",NA
157,21500157,"NBA",1,2015,2015-11-16,11,0,"LAL",NA,101,NA,NA,NA,"PHX",NA,120,NA,NA,"A","L",NA
158,21500158,"NBA",0,2015,2015-11-17,9,0,"WAS",NA,115,NA,NA,NA,"MIL",NA,86,NA,NA,"H","W",NA
158,21500158,"NBA",1,2015,2015-11-17,11,0,"MIL",NA,86,NA,NA,NA,"WAS",NA,115,NA,NA,"A","L",NA
159,21500159,"NBA",1,2015,2015-11-17,13,0,"ATL",NA,88,NA,NA,NA,"BKN",NA,90,NA,NA,"A","L",NA
159,21500159,"NBA",0,2015,2015-11-17,11,0,"BKN",NA,90,NA,NA,NA,"ATL",NA,88,NA,NA,"H","W",NA
160,21500160,"NBA",0,2015,2015-11-17,11,0,"DET",NA,104,NA,NA,NA,"CLE",NA,99,NA,NA,"H","W",NA
160,21500160,"NBA",1,2015,2015-11-17,11,0,"CLE",NA,99,NA,NA,NA,"DET",NA,104,NA,NA,"A","L",NA
161,21500161,"NBA",0,2015,2015-11-17,10,0,"MIA",NA,91,NA,NA,NA,"MIN",NA,103,NA,NA,"H","L",NA
161,21500161,"NBA",1,2015,2015-11-17,11,0,"MIN",NA,103,NA,NA,NA,"MIA",NA,91,NA,NA,"A","W",NA
162,21500162,"NBA",1,2015,2015-11-17,11,0,"CHA",NA,94,NA,NA,NA,"NYK",NA,102,NA,NA,"A","L",NA
162,21500162,"NBA",0,2015,2015-11-17,12,0,"NYK",NA,102,NA,NA,NA,"CHA",NA,94,NA,NA,"H","W",NA
163,21500163,"NBA",0,2015,2015-11-17,11,0,"NOP",NA,98,NA,NA,NA,"DEN",NA,115,NA,NA,"H","L",NA
163,21500163,"NBA",1,2015,2015-11-17,11,0,"DEN",NA,115,NA,NA,NA,"NOP",NA,98,NA,NA,"A","W",NA
164,21500164,"NBA",0,2015,2015-11-17,12,0,"GSW",NA,115,NA,NA,NA,"TOR",NA,110,NA,NA,"H","W",NA
164,21500164,"NBA",1,2015,2015-11-17,12,0,"TOR",NA,110,NA,NA,NA,"GSW",NA,115,NA,NA,"A","L",NA
165,21500165,"NBA",1,2015,2015-11-18,12,0,"BKN",NA,111,NA,NA,NA,"CHA",NA,116,NA,NA,"A","L",NA
165,21500165,"NBA",0,2015,2015-11-18,12,0,"CHA",NA,116,NA,NA,NA,"BKN",NA,111,NA,NA,"H","W",NA
166,21500166,"NBA",0,2015,2015-11-18,12,0,"ORL",NA,104,NA,NA,NA,"MIN",NA,101,NA,NA,"H","W",NA
166,21500166,"NBA",1,2015,2015-11-18,12,0,"MIN",NA,101,NA,NA,NA,"ORL",NA,104,NA,NA,"A","L",NA
167,21500167,"NBA",0,2015,2015-11-18,12,0,"PHI",NA,85,NA,NA,NA,"IND",NA,112,NA,NA,"H","L",NA
167,21500167,"NBA",1,2015,2015-11-18,12,0,"IND",NA,112,NA,NA,NA,"PHI",NA,85,NA,NA,"A","W",NA
168,21500168,"NBA",0,2015,2015-11-18,11,0,"BOS",NA,102,NA,NA,NA,"DAL",NA,106,NA,NA,"H","L",NA
168,21500168,"NBA",1,2015,2015-11-18,12,0,"DAL",NA,106,NA,NA,NA,"BOS",NA,102,NA,NA,"A","W",NA
169,21500169,"NBA",0,2015,2015-11-18,14,0,"ATL",NA,103,NA,NA,NA,"SAC",NA,97,NA,NA,"H","W",NA
169,21500169,"NBA",1,2015,2015-11-18,12,0,"SAC",NA,97,NA,NA,NA,"ATL",NA,103,NA,NA,"A","L",NA
170,21500170,"NBA",0,2015,2015-11-18,12,0,"HOU",NA,108,NA,NA,NA,"POR",NA,103,NA,NA,"H","W",NA
170,21500170,"NBA",1,2015,2015-11-18,13,0,"POR",NA,103,NA,NA,NA,"HOU",NA,108,NA,NA,"A","L",NA
171,21500171,"NBA",1,2015,2015-11-18,12,0,"NOP",NA,103,NA,NA,NA,"OKC",NA,110,NA,NA,"A","L",NA
171,21500171,"NBA",0,2015,2015-11-18,12,0,"OKC",NA,110,NA,NA,NA,"NOP",NA,103,NA,NA,"H","W",NA
172,21500172,"NBA",1,2015,2015-11-18,12,0,"DEN",NA,98,NA,NA,NA,"SAS",NA,109,NA,NA,"A","L",NA
172,21500172,"NBA",0,2015,2015-11-18,11,0,"SAS",NA,109,NA,NA,NA,"DEN",NA,98,NA,NA,"H","W",NA
173,21500173,"NBA",0,2015,2015-11-18,11,0,"UTA",NA,93,NA,NA,NA,"TOR",NA,89,NA,NA,"H","W",NA
173,21500173,"NBA",1,2015,2015-11-18,13,0,"TOR",NA,89,NA,NA,NA,"UTA",NA,93,NA,NA,"A","L",NA
174,21500174,"NBA",1,2015,2015-11-18,11,0,"CHI",NA,103,NA,NA,NA,"PHX",NA,97,NA,NA,"A","W",NA
174,21500174,"NBA",0,2015,2015-11-18,11,0,"PHX",NA,97,NA,NA,NA,"CHI",NA,103,NA,NA,"H","L",NA
175,21500175,"NBA",0,2015,2015-11-19,11,0,"MIA",NA,116,NA,NA,NA,"SAC",NA,109,NA,NA,"H","W",NA
175,21500175,"NBA",1,2015,2015-11-19,13,0,"SAC",NA,109,NA,NA,NA,"MIA",NA,116,NA,NA,"A","L",NA
176,21500176,"NBA",0,2015,2015-11-19,12,0,"CLE",NA,115,NA,NA,NA,"MIL",NA,100,NA,NA,"H","W",NA
176,21500176,"NBA",1,2015,2015-11-19,12,0,"MIL",NA,100,NA,NA,NA,"CLE",NA,115,NA,NA,"A","L",NA
177,21500177,"NBA",1,2015,2015-11-19,13,0,"GSW",NA,124,NA,NA,NA,"LAC",NA,117,NA,NA,"A","W",NA
177,21500177,"NBA",0,2015,2015-11-19,11,0,"LAC",NA,117,NA,NA,NA,"GSW",NA,124,NA,NA,"H","L",NA
178,21500178,"NBA",1,2015,2015-11-20,13,0,"PHI",NA,88,NA,NA,NA,"CHA",NA,113,NA,NA,"A","L",NA
178,21500178,"NBA",0,2015,2015-11-20,13,0,"CHA",NA,113,NA,NA,NA,"PHI",NA,88,NA,NA,"H","W",NA
179,21500179,"NBA",0,2015,2015-11-20,12,0,"BOS",NA,120,NA,NA,NA,"BKN",NA,95,NA,NA,"H","W",NA
179,21500179,"NBA",1,2015,2015-11-20,13,0,"BKN",NA,95,NA,NA,NA,"BOS",NA,120,NA,NA,"A","L",NA
180,21500180,"NBA",1,2015,2015-11-20,13,0,"HOU",NA,84,NA,NA,NA,"MEM",NA,96,NA,NA,"A","L",NA
180,21500180,"NBA",0,2015,2015-11-20,13,0,"MEM",NA,96,NA,NA,NA,"HOU",NA,84,NA,NA,"H","W",NA
181,21500181,"NBA",1,2015,2015-11-20,12,0,"DET",NA,96,NA,NA,NA,"MIN",NA,86,NA,NA,"A","W",NA
181,21500181,"NBA",0,2015,2015-11-20,13,0,"MIN",NA,86,NA,NA,NA,"DET",NA,96,NA,NA,"H","L",NA
182,21500182,"NBA",0,2015,2015-11-20,13,0,"NOP",NA,104,NA,NA,NA,"SAS",NA,90,NA,NA,"H","W",NA
182,21500182,"NBA",1,2015,2015-11-20,12,0,"SAS",NA,90,NA,NA,NA,"NOP",NA,104,NA,NA,"A","L",NA
183,21500183,"NBA",1,2015,2015-11-20,13,0,"NYK",NA,93,NA,NA,NA,"OKC",NA,90,NA,NA,"A","W",NA
183,21500183,"NBA",0,2015,2015-11-20,13,0,"OKC",NA,90,NA,NA,NA,"NYK",NA,93,NA,NA,"H","L",NA
184,21500184,"NBA",1,2015,2015-11-20,12,0,"UTA",NA,93,NA,NA,NA,"DAL",NA,102,NA,NA,"A","L",NA
184,21500184,"NBA",0,2015,2015-11-20,13,0,"DAL",NA,102,NA,NA,NA,"UTA",NA,93,NA,NA,"H","W",NA
185,21500185,"NBA",0,2015,2015-11-20,13,0,"DEN",NA,107,NA,NA,NA,"PHX",NA,114,NA,NA,"H","L",NA
185,21500185,"NBA",1,2015,2015-11-20,12,0,"PHX",NA,114,NA,NA,NA,"DEN",NA,107,NA,NA,"A","W",NA
186,21500186,"NBA",0,2015,2015-11-20,14,0,"POR",NA,102,NA,NA,NA,"LAC",NA,91,NA,NA,"H","W",NA
186,21500186,"NBA",1,2015,2015-11-20,12,0,"LAC",NA,91,NA,NA,NA,"POR",NA,102,NA,NA,"A","L",NA
187,21500187,"NBA",1,2015,2015-11-20,12,0,"CHI",NA,94,NA,NA,NA,"GSW",NA,106,NA,NA,"A","L",NA
187,21500187,"NBA",0,2015,2015-11-20,14,0,"GSW",NA,106,NA,NA,NA,"CHI",NA,94,NA,NA,"H","W",NA
188,21500188,"NBA",1,2015,2015-11-20,14,0,"TOR",NA,102,NA,NA,NA,"LAL",NA,91,NA,NA,"A","W",NA
188,21500188,"NBA",0,2015,2015-11-20,12,0,"LAL",NA,91,NA,NA,NA,"TOR",NA,102,NA,NA,"H","L",NA
189,21500189,"NBA",0,2015,2015-11-21,13,0,"ORL",NA,91,NA,NA,NA,"SAC",NA,97,NA,NA,"H","L",NA
189,21500189,"NBA",1,2015,2015-11-21,14,0,"SAC",NA,97,NA,NA,NA,"ORL",NA,91,NA,NA,"A","W",NA
190,21500190,"NBA",0,2015,2015-11-21,13,0,"IND",NA,123,NA,NA,NA,"MIL",NA,86,NA,NA,"H","W",NA
190,21500190,"NBA",1,2015,2015-11-21,13,0,"MIL",NA,86,NA,NA,NA,"IND",NA,123,NA,NA,"A","L",NA
191,21500191,"NBA",1,2015,2015-11-21,15,0,"ATL",NA,97,NA,NA,NA,"CLE",NA,109,NA,NA,"A","L",NA
191,21500191,"NBA",0,2015,2015-11-21,13,0,"CLE",NA,109,NA,NA,NA,"ATL",NA,97,NA,NA,"H","W",NA
192,21500192,"NBA",0,2015,2015-11-21,13,0,"DET",NA,95,NA,NA,NA,"WAS",NA,97,NA,NA,"H","L",NA
192,21500192,"NBA",1,2015,2015-11-21,10,0,"WAS",NA,97,NA,NA,NA,"DET",NA,95,NA,NA,"A","W",NA
193,21500193,"NBA",1,2015,2015-11-21,14,0,"PHI",NA,91,NA,NA,NA,"MIA",NA,96,NA,NA,"A","L",NA
193,21500193,"NBA",0,2015,2015-11-21,12,0,"MIA",NA,96,NA,NA,NA,"PHI",NA,91,NA,NA,"H","W",NA
194,21500194,"NBA",0,2015,2015-11-21,14,0,"HOU",NA,102,NA,NA,NA,"NYK",NA,107,NA,NA,"H","L",NA
194,21500194,"NBA",1,2015,2015-11-21,14,0,"NYK",NA,107,NA,NA,NA,"HOU",NA,102,NA,NA,"A","W",NA
195,21500195,"NBA",1,2015,2015-11-21,14,0,"MEM",NA,82,NA,NA,NA,"SAS",NA,92,NA,NA,"A","L",NA
195,21500195,"NBA",0,2015,2015-11-21,13,0,"SAS",NA,92,NA,NA,NA,"MEM",NA,82,NA,NA,"H","W",NA
196,21500196,"NBA",1,2015,2015-11-22,15,0,"TOR",NA,91,NA,NA,NA,"LAC",NA,80,NA,NA,"A","W",NA
196,21500196,"NBA",0,2015,2015-11-22,13,0,"LAC",NA,80,NA,NA,NA,"TOR",NA,91,NA,NA,"H","L",NA
197,21500197,"NBA",1,2015,2015-11-22,13,0,"BOS",NA,101,NA,NA,NA,"BKN",NA,111,NA,NA,"A","L",NA
197,21500197,"NBA",0,2015,2015-11-22,14,0,"BKN",NA,111,NA,NA,NA,"BOS",NA,101,NA,NA,"H","W",NA
198,21500198,"NBA",0,2015,2015-11-22,14,0,"NOP",NA,122,NA,NA,NA,"PHX",NA,116,NA,NA,"H","W",NA
198,21500198,"NBA",1,2015,2015-11-22,13,0,"PHX",NA,116,NA,NA,NA,"NOP",NA,122,NA,NA,"A","L",NA
