GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE
0021500882,1610612742,Mavericks,DAL,Dallas,240:00,130.3,102.8,27.5,0.723,4.25,24.2,0.211,0.603,0.448,0.081,0.601,0.651,0.2,98.26,0.665
0021500883,1610612752,Knicks,NYK,New York,240:00,87.8,100.8,-13.0,0.5,1.33,13.3,0.222,0.692,0.419,0.13,0.402,0.439,0.198,94.76,0.34
0021500883,1610612748,Heat,MIA,Miami,240:00,100.8,87.8,13.0,0.625,1.56,18.6,0.308,0.778,0.581,0.165,0.482,0.526,0.198,94.76,0.66
0021500884,1610612754,Pacers,IND,Indiana,240:00,107.1,102.0,5.1,0.622,1.92,18.9,0.225,0.75,0.474,0.134,0.513,0.554,0.198,93.8,0.507
0021500884,1610612739,Cavaliers,CLE,Cleveland,240:00,102.0,107.1,-5.1,0.629,1.69,17.1,0.25,0.775,0.526,0.133,0.476,0.532,0.196,93.8,0.493
0021500885,1610612764,Wizards,WAS,Washington,240:00,109.8,103.6,6.2,0.581,1.47,17.3,0.35,0.867,0.624,0.161,0.517,0.565,0.197,104.94,0.577
0021500885,1610612755,76ers,PHI,Philadelphia,240:00,103.6,109.8,-6.2,0.628,2.25,19.7,0.133,0.65,0.376,0.115,0.539,0.55,0.198,104.94,0.423
0021500886,1610612762,Jazz,UTA,Utah,240:00,91.8,105.5,-13.7,0.605,2.3,16.3,0.294,0.771,0.525,0.097,0.411,0.438,0.198,99.12,0.422
0021500886,1610612738,Celtics,BOS,Boston,240:00,105.5,91.8,13.7,0.73,3.0,20.3,0.229,0.706,0.475,0.095,0.476,0.517,0.2,99.12,0.578
0021500887,1610612749,Bucks,MIL,Milwaukee,240:00,123.6,117.0,6.6,0.625,1.67,20.9,0.286,0.667,0.506,0.174,0.642,0.67,0.198,103.46,0.559
0021500887,1610612745,Rockets,HOU,Houston,240:00,117.0,123.6,-6.6,0.732,1.76,20.1,0.333,0.714,0.494,0.164,0.557,0.591,0.198,103.46,0.441
0021500888,1610612763,Grizzlies,MEM,Memphis,240:00,107.5,105.0,2.4,0.75,3.0,21.3,0.111,0.742,0.403,0.094,0.5,0.567,0.198,93.62,0.532
0021500888,1610612743,Nuggets,DEN,Denver,240:00,105.0,107.5,-2.4,0.675,1.35,21.4,0.258,0.889,0.597,0.219,0.587,0.605,0.198,93.62,0.468
0021500889,1610612758,Kings,SAC,Sacramento,240:00,112.2,125.4,-13.2,0.583,2.8,18.3,0.373,0.706,0.495,0.097,0.481,0.503,0.2,103.9,0.437
0021500889,1610612760,Thunder,OKC,Oklahoma City,240:00,125.4,112.2,13.2,0.596,1.33,19.7,0.294,0.627,0.505,0.201,0.659,0.701,0.2,103.9,0.563
0021500890,1610612746,Clippers,LAC,Los Angeles,240:00,111.7,99.5,12.2,0.537,1.83,17.7,0.195,0.78,0.516,0.128,0.548,0.583,0.198,94.78,0.557
0021500890,1610612751,Nets,BKN,Brooklyn,240:00,99.5,111.7,-12.2,0.781,1.67,19.0,0.22,0.805,0.484,0.157,0.468,0.519,0.196,94.78,0.443
0021500891,1610612756,Suns,PHX,Phoenix,240:00,90.3,122.5,-32.2,0.424,1.17,10.9,0.232,0.659,0.42,0.118,0.396,0.447,0.198,102.38,0.274
0021500891,1610612766,Hornets,CHA,Charlotte,240:00,122.5,90.3,32.2,0.6,2.08,18.6,0.341,0.768,0.58,0.126,0.554,0.601,0.198,102.38,0.726
0021500892,1610612748,Heat,MIA,Miami,240:00,130.3,107.3,23.0,0.538,1.87,21.4,0.16,0.81,0.567,0.152,0.714,0.733,0.2,101.22,0.633
0021500892,1610612741,Bulls,CHI,Chicago,240:00,107.3,130.3,-23.0,0.488,2.0,15.2,0.19,0.84,0.433,0.097,0.517,0.547,0.198,101.22,0.367
0021500893,1610612757,Trail Blazers,POR,Portland,240:00,106.3,88.6,17.7,0.459,1.7,13.7,0.191,0.852,0.545,0.102,0.489,0.537,0.194,96.86,0.627
0021500893,1610612752,Knicks,NYK,New York,240:00,88.6,106.3,-17.7,0.333,1.38,9.6,0.148,0.809,0.455,0.083,0.409,0.443,0.2,96.86,0.373
0021500894,1610612753,Magic,ORL,Orlando,240:00,110.4,121.4,-11.0,0.707,1.81,20.0,0.375,0.818,0.556,0.164,0.5,0.541,0.2,98.72,0.429
0021500894,1610612742,Mavericks,DAL,Dallas,240:00,121.4,110.4,11.0,0.628,1.8,20.4,0.182,0.625,0.444,0.151,0.617,0.667,0.2,98.72,0.571
0021500895,1610612744,Warriors,GSW,Golden State,265:00,103.3,104.4,-1.1,0.683,2.15,18.5,0.34,0.825,0.548,0.123,0.456,0.493,0.197,93.3,0.486
0021500895,1610612737,Hawks,ATL,Atlanta,265:00,104.4,103.3,1.1,0.676,1.47,18.9,0.175,0.66,0.452,0.169,0.538,0.58,0.2,93.3,0.514
0021500896,1610612747,Lakers,LAL,Los Angeles,240:00,110.0,103.2,6.8,0.537,1.69,17.3,0.195,0.776,0.511,0.134,0.56,0.58,0.2,97.56,0.507
0021500896,1610612751,Nets,BKN,Brooklyn,240:00,103.2,110.0,-6.8,0.718,3.5,20.5,0.224,0.805,0.489,0.082,0.466,0.501,0.198,97.56,0.493
0021500897,1610612753,Magic,ORL,Orlando,240:00,93.9,83.3,10.6,0.641,2.5,17.6,0.157,0.911,0.551,0.092,0.438,0.478,0.2,107.76,0.577
0021500897,1610612741,Bulls,CHI,Chicago,240:00,83.3,93.9,-10.6,0.632,3.0,17.7,0.089,0.843,0.449,0.075,0.414,0.429,0.198,107.76,0.423
0021500898,1610612755,76ers,PHI,Philadelphia,240:00,95.7,118.5,-22.8,0.676,1.64,17.2,0.143,0.795,0.432,0.135,0.476,0.513,0.2,101.92,0.373
0021500898,1610612766,Hornets,CHA,Charlotte,240:00,118.5,95.7,22.8,0.5,1.67,15.6,0.205,0.857,0.568,0.12,0.556,0.617,0.2,101.92,0.627
0021500899,1610612757,Trail Blazers,POR,Portland,240:00,98.1,112.0,-13.9,0.441,1.07,12.3,0.24,0.655,0.457,0.148,0.47,0.501,0.2,99.18,0.376
0021500899,1610612738,Celtics,BOS,Boston,240:00,112.0,98.1,13.9,0.465,4.0,14.0,0.345,0.76,0.543,0.048,0.435,0.493,0.2,99.18,0.624
0021500900,1610612762,Jazz,UTA,Utah,240:00,105.6,116.5,-11.0,0.568,2.33,17.5,0.222,0.697,0.423,0.101,0.506,0.522,0.2,89.14,0.426
0021500900,1610612761,Raptors,TOR,Toronto,240:00,116.5,105.6,11.0,0.3,1.2,10.8,0.303,0.778,0.577,0.112,0.538,0.583,0.198,89.14,0.574
0021500901,1610612740,Pelicans,NOP,New Orleans,240:00,84.3,90.3,-6.0,0.667,1.04,16.8,0.122,0.822,0.457,0.204,0.478,0.496,0.198,111.72,0.397
0021500901,1610612745,Rockets,HOU,Houston,240:00,90.3,84.3,6.0,0.556,0.95,14.4,0.178,0.878,0.543,0.19,0.463,0.512,0.2,111.72,0.603
0021500902,1610612758,Kings,SAC,Sacramento,240:00,98.2,104.5,-6.3,0.795,1.24,21.1,0.41,0.667,0.543,0.251,0.53,0.54,0.198,99.66,0.464
0021500902,1610612763,Grizzlies,MEM,Memphis,240:00,104.5,98.2,6.3,0.571,1.0,15.0,0.333,0.59,0.457,0.201,0.475,0.556,0.198,99.66,0.536
0021500903,1610612749,Bucks,MIL,Milwaukee,240:00,102.0,109.0,-7.0,0.412,1.08,12.0,0.14,0.721,0.43,0.134,0.467,0.55,0.198,96.26,0.44
0021500903,1610612754,Pacers,IND,Indiana,240:00,109.0,102.0,7.0,0.737,1.75,20.7,0.279,0.86,0.57,0.168,0.538,0.569,0.196,96.26,0.56
0021500904,1610612764,Wizards,WAS,Washington,240:00,102.2,98.0,4.2,0.595,1.47,19.0,0.122,0.775,0.444,0.167,0.565,0.58,0.2,100.84,0.529
0021500904,1610612750,Timberwolves,MIN,Minnesota,240:00,98.0,102.2,-4.2,0.531,0.89,13.5,0.225,0.878,0.556,0.19,0.46,0.545,0.2,100.84,0.471
0021500905,1610612759,Spurs,SAS,San Antonio,240:00,106.6,83.4,23.2,0.581,3.13,20.7,0.125,0.837,0.494,0.088,0.53,0.551,0.2,94.04,0.644
0021500905,1610612765,Pistons,DET,Detroit,240:00,83.4,106.6,-23.2,0.613,1.19,15.4,0.163,0.875,0.506,0.165,0.436,0.46,0.198,94.04,0.356
0021500906,1610612747,Lakers,LAL,Los Angeles,240:00,111.4,118.5,-7.2,0.543,2.11,15.7,0.146,0.781,0.425,0.094,0.513,0.575,0.194,97.4,0.433
0021500906,1610612743,Nuggets,DEN,Denver,240:00,118.5,111.4,7.2,0.579,2.0,17.2,0.219,0.854,0.575,0.111,0.564,0.618,0.2,97.4,0.567
0021500907,1610612760,Thunder,OKC,Oklahoma City,240:00,96.2,101.7,-5.5,0.564,1.29,15.5,0.353,0.789,0.583,0.167,0.449,0.476,0.2,101.54,0.462
0021500907,1610612746,Clippers,LAC,Los Angeles,240:00,101.7,96.2,5.5,0.65,4.33,18.7,0.211,0.647,0.417,0.059,0.454,0.48,0.2,101.54,0.538
0021500908,1610612756,Suns,PHX,Phoenix,240:00,92.1,108.0,-15.9,0.364,1.0,10.2,0.128,0.821,0.442,0.12,0.433,0.49,0.194,99.94,0.36
0021500908,1610612748,Heat,MIA,Miami,240:00,108.0,92.1,15.9,0.625,1.92,18.9,0.179,0.872,0.558,0.13,0.536,0.574,0.198,99.94,0.64
0021500909,1610612759,Spurs,SAS,San Antonio,240:00,98.3,89.1,9.2,0.75,2.08,21.2,0.128,0.863,0.544,0.136,0.494,0.537,0.196,96.06,0.591
0021500909,1610612740,Pelicans,NOP,New Orleans,240:00,89.1,98.3,-9.2,0.657,2.09,18.2,0.137,0.872,0.456,0.114,0.438,0.465,0.2,96.06,0.409
0021500910,1610612758,Kings,SAC,Sacramento,240:00,110.0,102.4,7.6,0.548,1.77,18.2,0.209,0.723,0.478,0.137,0.569,0.574,0.2,96.6,0.548
0021500910,1610612742,Mavericks,DAL,Dallas,240:00,102.4,110.0,-7.6,0.556,1.67,18.3,0.277,0.791,0.522,0.152,0.516,0.523,0.2,96.6,0.452
0021500911,1610612760,Thunder,OKC,Oklahoma City,240:00,105.1,119.5,-14.4,0.55,1.57,16.4,0.234,0.897,0.535,0.139,0.488,0.541,0.2,101.06,0.41
0021500911,1610612744,Warriors,GSW,Golden State,240:00,119.5,105.1,14.4,0.702,3.67,23.9,0.103,0.766,0.465,0.089,0.603,0.629,0.198,101.06,0.59
0021500912,1610612754,Pacers,IND,Indiana,240:00,103.9,116.0,-12.1,0.622,2.3,17.4,0.261,0.829,0.529,0.103,0.461,0.509,0.2,95.18,0.465
0021500912,1610612766,Hornets,CHA,Charlotte,240:00,116.0,103.9,12.1,0.526,1.82,16.7,0.171,0.739,0.471,0.118,0.563,0.606,0.2,95.18,0.535
0021500913,1610612756,Suns,PHX,Phoenix,240:00,96.1,79.1,17.0,0.514,0.95,13.6,0.186,0.766,0.533,0.179,0.481,0.536,0.198,106.16,0.69
0021500913,1610612753,Magic,ORL,Orlando,240:00,79.1,96.1,-17.0,0.571,1.43,14.2,0.234,0.814,0.467,0.132,0.381,0.392,0.2,106.16,0.31
0021500914,1610612755,76ers,PHI,Philadelphia,240:00,102.1,106.8,-4.7,0.583,2.63,15.5,0.278,0.644,0.444,0.08,0.426,0.477,0.2,102.36,0.424
0021500914,1610612748,Heat,MIA,Miami,240:00,106.8,102.1,4.7,0.615,1.41,16.6,0.356,0.722,0.556,0.162,0.472,0.539,0.198,102.36,0.576
0021500915,1610612752,Knicks,NYK,New York,240:00,105.9,108.2,-2.3,0.524,2.2,16.9,0.208,0.729,0.469,0.102,0.505,0.53,0.2,97.58,0.474
0021500915,1610612738,Celtics,BOS,Boston,240:00,108.2,105.9,2.3,0.488,2.22,15.4,0.271,0.792,0.531,0.093,0.478,0.52,0.198,97.58,0.526
0021500916,1610612761,Raptors,TOR,Toronto,240:00,123.5,114.5,8.9,0.353,0.92,10.4,0.257,0.744,0.514,0.137,0.552,0.645,0.2,97.58,0.554
0021500916,1610612757,Trail Blazers,POR,Portland,240:00,114.5,123.5,-8.9,0.359,1.17,11.3,0.256,0.743,0.486,0.12,0.536,0.584,0.198,97.58,0.446
0021500917,1610612764,Wizards,WAS,Washington,240:00,85.1,110.2,-25.1,0.438,0.88,11.5,0.204,0.822,0.5,0.164,0.414,0.453,0.2,97.8,0.326
0021500917,1610612739,Cavaliers,CLE,Cleveland,240:00,110.2,85.1,25.1,0.571,2.67,18.5,0.178,0.796,0.5,0.092,0.533,0.556,0.2,97.8,0.674
0021500918,1610612762,Jazz,UTA,Utah,240:00,94.9,102.9,-8.0,0.656,1.24,16.7,0.267,0.786,0.517,0.183,0.46,0.501,0.2,92.06,0.474
0021500918,1610612763,Grizzlies,MEM,Memphis,240:00,102.9,94.9,8.0,0.378,1.27,12.2,0.214,0.733,0.483,0.12,0.481,0.526,0.2,92.06,0.526
0021500919,1610612750,Timberwolves,MIN,Minnesota,240:00,97.0,112.8,-15.9,0.595,0.96,17.3,0.349,0.757,0.538,0.25,0.523,0.542,0.198,103.48,0.419
0021500919,1610612749,Bucks,MIL,Milwaukee,240:00,112.8,97.0,15.9,0.558,1.2,17.7,0.243,0.651,0.463,0.195,0.602,0.632,0.196,103.48,0.581
0021500920,1610612743,Nuggets,DEN,Denver,265:00,114.3,113.9,0.4,0.609,1.87,18.7,0.395,0.805,0.595,0.143,0.51,0.561,0.2,95.66,0.517
0021500920,1610612751,Nets,BKN,Brooklyn,265:00,113.9,114.3,-0.4,0.696,2.29,21.9,0.195,0.605,0.405,0.132,0.577,0.604,0.198,95.66,0.483
0021500921,1610612747,Lakers,LAL,Los Angeles,240:00,87.7,122.6,-34.9,0.655,1.73,15.3,0.321,0.906,0.541,0.125,0.371,0.41,0.198,87.12,0.297
0021500921,1610612737,Hawks,ATL,Atlanta,240:00,122.6,87.7,34.9,0.838,3.1,25.7,0.094,0.679,0.459,0.116,0.64,0.667,0.2,87.12,0.703
0021500922,1610612739,Cavaliers,CLE,Cleveland,240:00,123.8,107.4,16.3,0.643,1.8,19.4,0.357,0.762,0.56,0.155,0.573,0.619,0.2,96.42,0.605
0021500922,1610612738,Celtics,BOS,Boston,240:00,107.4,123.8,-16.3,0.459,1.21,13.8,0.238,0.643,0.44,0.146,0.525,0.561,0.2,96.42,0.395
0021500923,1610612752,Knicks,NYK,New York,240:00,113.4,95.1,18.3,0.452,1.73,16.3,0.222,0.736,0.528,0.122,0.557,0.587,0.198,91.76,0.661
0021500923,1610612765,Pistons,DET,Detroit,240:00,95.1,113.4,-18.3,0.361,1.44,10.8,0.264,0.778,0.472,0.096,0.424,0.451,0.2,91.76,0.339
0021500924,1610612764,Wizards,WAS,Washington,240:00,96.5,106.6,-10.1,0.641,1.47,17.7,0.304,0.762,0.523,0.166,0.472,0.497,0.198,98.18,0.503
0021500924,1610612754,Pacers,IND,Indiana,240:00,106.6,96.5,10.1,0.378,1.17,11.9,0.238,0.696,0.477,0.128,0.488,0.545,0.2,98.18,0.497
0021500925,1610612762,Jazz,UTA,Utah,240:00,111.7,95.1,16.6,0.622,1.53,18.0,0.278,0.878,0.624,0.158,0.513,0.59,0.198,96.86,0.631
0021500925,1610612740,Pelicans,NOP,New Orleans,240:00,95.1,111.7,-16.6,0.658,3.13,19.3,0.122,0.722,0.376,0.081,0.462,0.485,0.2,96.86,0.369
0021500926,1610612750,Timberwolves,MIN,Minnesota,240:00,140.9,115.2,25.7,0.692,3.0,26.9,0.167,0.605,0.448,0.128,0.75,0.77,0.2,98.06,0.63
0021500926,1610612751,Nets,BKN,Brooklyn,240:00,115.2,140.9,-25.7,0.422,1.19,13.7,0.395,0.833,0.552,0.156,0.538,0.57,0.198,98.06,0.37
0021500927,1610612745,Rockets,HOU,Houston,240:00,92.4,100.0,-7.6,0.629,1.16,15.6,0.212,0.707,0.43,0.176,0.454,0.499,0.198,108.08,0.415
0021500927,1610612741,Bulls,CHI,Chicago,240:00,100.0,92.4,7.6,0.778,1.08,18.9,0.293,0.788,0.57,0.241,0.513,0.575,0.198,108.08,0.585
0021500928,1610612759,Spurs,SAS,San Antonio,240:00,103.6,90.2,13.5,0.775,1.41,21.8,0.297,0.833,0.582,0.219,0.543,0.582,0.198,102.3,0.586
0021500928,1610612758,Kings,SAC,Sacramento,240:00,90.2,103.6,-13.5,0.568,1.0,15.9,0.167,0.703,0.418,0.201,0.494,0.521,0.196,102.3,0.414
0021500929,1610612746,Clippers,LAC,Los Angeles,240:00,93.0,101.1,-8.2,0.647,1.16,16.6,0.122,0.778,0.436,0.182,0.506,0.531,0.198,105.06,0.446
0021500929,1610612737,Hawks,ATL,Atlanta,240:00,101.1,93.0,8.2,0.65,1.44,18.3,0.222,0.878,0.564,0.17,0.506,0.547,0.2,105.06,0.554
0021500930,1610612760,Thunder,OKC,Oklahoma City,240:00,101.0,96.8,4.3,0.844,1.23,18.8,0.326,0.745,0.561,0.214,0.467,0.548,0.198,101.06,0.53
0021500930,1610612749,Bucks,MIL,Milwaukee,240:00,96.8,101.0,-4.3,0.647,2.2,16.3,0.255,0.674,0.439,0.101,0.394,0.465,0.2,101.06,0.47
0021500931,1610612747,Lakers,LAL,Los Angeles,240:00,111.2,91.1,20.1,0.561,1.77,17.3,0.22,0.653,0.456,0.129,0.523,0.579,0.196,102.46,0.577
0021500931,1610612744,Warriors,GSW,Golden State,240:00,91.1,111.2,-20.1,0.865,1.6,20.9,0.347,0.78,0.544,0.192,0.424,0.469,0.2,102.46,0.423
0021500932,1610612756,Suns,PHX,Phoenix,240:00,120.8,108.1,12.8,0.649,1.5,19.3,0.278,0.755,0.553,0.177,0.606,0.647,0.198,91.36,0.607
0021500932,1610612763,Grizzlies,MEM,Memphis,240:00,108.1,120.8,-12.8,0.531,1.7,14.0,0.245,0.722,0.447,0.108,0.463,0.529,0.2,91.36,0.393
0021500933,1610612743,Nuggets,DEN,Denver,265:00,103.6,107.8,-4.2,0.568,2.27,16.2,0.309,0.837,0.558,0.098,0.453,0.492,0.2,98.63,0.473
0021500933,1610612742,Mavericks,DAL,Dallas,265:00,107.8,103.6,4.2,0.707,2.42,20.3,0.163,0.691,0.442,0.113,0.527,0.56,0.2,98.63,0.527
0021500934,1610612757,Trail Blazers,POR,Portland,240:00,105.0,125.1,-20.1,0.514,1.38,15.1,0.079,0.737,0.408,0.132,0.519,0.584,0.2,98.22,0.411
0021500934,1610612765,Pistons,DET,Detroit,240:00,125.1,105.0,20.1,0.5,1.83,16.9,0.263,0.921,0.592,0.122,0.595,0.638,0.2,98.22,0.589
0021500935,1610612755,76ers,PHI,Philadelphia,240:00,104.6,109.3,-4.7,0.541,1.82,15.9,0.24,0.683,0.44,0.117,0.5,0.518,0.2,93.94,0.436
0021500935,1610612748,Heat,MIA,Miami,240:00,109.3,104.6,4.7,0.444,1.23,13.0,0.317,0.76,0.56,0.138,0.494,0.547,0.198,93.94,0.564
0021500936,1610612761,Raptors,TOR,Toronto,240:00,109.3,116.2,-6.8,0.73,1.69,20.5,0.194,0.814,0.532,0.163,0.558,0.602,0.198,97.58,0.496
0021500936,1610612745,Rockets,HOU,Houston,240:00,116.2,109.3,6.8,0.711,2.45,20.4,0.186,0.806,0.468,0.113,0.571,0.599,0.198,97.58,0.504
0021500937,1610612750,Timberwolves,MIN,Minnesota,240:00,101.4,103.4,-2.0,0.564,1.38,17.1,0.122,0.864,0.506,0.158,0.513,0.569,0.198,103.02,0.508
0021500937,1610612766,Hornets,CHA,Charlotte,240:00,103.4,101.4,2.0,0.488,1.54,15.3,0.136,0.878,0.494,0.124,0.522,0.554,0.2,103.02,0.492
0021500938,1610612763,Grizzlies,MEM,Memphis,240:00,102.2,98.3,3.9,0.561,1.35,17.0,0.2,0.667,0.417,0.164,0.512,0.554,0.198,104.22,0.507
0021500938,1610612739,Cavaliers,CLE,Cleveland,240:00,98.3,102.2,-3.9,0.639,0.92,16.3,0.333,0.8,0.583,0.239,0.494,0.555,0.2,104.22,0.493
0021500939,1610612759,Spurs,SAS,San Antonio,240:00,95.1,107.4,-12.3,0.441,1.88,11.7,0.31,0.81,0.52,0.084,0.375,0.431,0.2,93.94,0.405
0021500939,1610612754,Pacers,IND,Indiana,240:00,107.4,95.1,12.3,0.594,2.11,15.9,0.19,0.69,0.48,0.098,0.455,0.543,0.2,93.94,0.595
0021500940,1610612749,Bucks,MIL,Milwaukee,240:00,97.3,103.5,-6.2,0.667,2.0,17.8,0.321,0.833,0.522,0.13,0.434,0.457,0.198,94.54,0.394
0021500940,1610612741,Bulls,CHI,Chicago,240:00,103.5,97.3,6.2,0.897,1.94,25.4,0.167,0.679,0.478,0.186,0.564,0.591,0.2,94.54,0.606
0021500941,1610612758,Kings,SAC,Sacramento,240:00,99.2,102.3,-3.1,0.659,1.13,18.5,0.154,0.792,0.506,0.213,0.536,0.59,0.197,112.66,0.491
0021500941,1610612740,Pelicans,NOP,New Orleans,240:00,102.3,99.2,3.1,0.511,1.35,15.8,0.208,0.846,0.494,0.151,0.516,0.545,0.2,112.66,0.509
0021500942,1610612746,Clippers,LAC,Los Angeles,240:00,109.3,91.8,17.5,0.462,1.8,14.5,0.133,0.778,0.485,0.1,0.542,0.569,0.198,98.92,0.599
0021500942,1610612742,Mavericks,DAL,Dallas,240:00,91.8,109.3,-17.5,0.5,1.0,12.0,0.222,0.867,0.515,0.153,0.395,0.473,0.2,98.92,0.401
0021500943,1610612753,Magic,ORL,Orlando,240:00,101.8,108.3,-6.5,0.6,1.6,16.7,0.184,0.767,0.457,0.135,0.472,0.538,0.2,110.42,0.477
0021500943,1610612744,Warriors,GSW,Golden State,240:00,108.3,101.8,6.5,0.643,1.13,18.4,0.233,0.816,0.543,0.218,0.595,0.621,0.2,110.42,0.523
0021500944,1610612761,Raptors,TOR,Toronto,240:00,110.6,103.2,7.5,0.649,1.41,18.5,0.343,0.824,0.58,0.181,0.538,0.584,0.198,94.98,0.544
0021500944,1610612751,Nets,BKN,Brooklyn,240:00,103.2,110.6,-7.5,0.548,1.44,18.4,0.176,0.657,0.42,0.167,0.549,0.576,0.198,94.98,0.456
0021500945,1610612759,Spurs,SAS,San Antonio,240:00,124.3,95.4,28.8,0.596,3.11,21.5,0.243,0.841,0.568,0.096,0.576,0.621,0.2,94.36,0.672
0021500945,1610612750,Timberwolves,MIN,Minnesota,240:00,95.4,124.3,-28.8,0.5,1.2,15.0,0.159,0.757,0.432,0.157,0.481,0.521,0.2,94.36,0.328
0021500946,1610612752,Knicks,NYK,New York,240:00,97.5,107.5,-10.0,0.636,1.31,17.0,0.15,0.771,0.489,0.166,0.48,0.544,0.2,99.4,0.437
0021500946,1610612743,Nuggets,DEN,Denver,240:00,107.5,97.5,10.0,0.622,4.67,19.8,0.229,0.85,0.511,0.059,0.485,0.512,0.2,99.4,0.563
0021500947,1610612762,Jazz,UTA,Utah,240:00,83.1,92.7,-9.6,0.533,0.8,12.1,0.288,0.907,0.568,0.198,0.39,0.437,0.2,99.64,0.465
0021500947,1610612737,Hawks,ATL,Atlanta,240:00,92.7,83.1,9.6,0.395,0.94,12.8,0.093,0.712,0.432,0.163,0.525,0.528,0.2,99.64,0.535
0021500948,1610612764,Wizards,WAS,Washington,265:00,99.9,105.8,-5.9,0.578,2.17,17.7,0.231,0.717,0.459,0.11,0.495,0.499,0.2,99.06,0.473
0021500948,1610612757,Trail Blazers,POR,Portland,265:00,105.8,99.9,5.9,0.585,1.2,16.4,0.283,0.769,0.541,0.182,0.517,0.565,0.2,99.06,0.527
0021500949,1610612753,Magic,ORL,Orlando,240:00,103.3,111.3,-8.0,0.514,1.73,16.1,0.103,0.756,0.438,0.116,0.52,0.558,0.198,95.5,0.446
0021500949,1610612747,Lakers,LAL,Los Angeles,240:00,111.3,103.3,8.0,0.525,1.4,16.5,0.244,0.897,0.563,0.156,0.549,0.587,0.2,95.5,0.554
0021500950,1610612740,Pelicans,NOP,New Orleans,240:00,110.4,122.3,-11.9,0.55,2.0,16.9,0.133,0.902,0.5,0.108,0.529,0.581,0.2,101.02,0.446
0021500950,1610612766,Hornets,CHA,Charlotte,240:00,122.3,110.4,11.9,0.553,4.2,16.8,0.098,0.867,0.5,0.05,0.555,0.618,0.2,101.02,0.554
0021500951,1610612755,76ers,PHI,Philadelphia,240:00,100.9,118.0,-17.1,0.657,1.21,16.2,0.364,0.605,0.483,0.184,0.477,0.52,0.198,101.56,0.393
0021500951,1610612745,Rockets,HOU,Houston,240:00,118.0,100.9,17.1,0.579,1.69,15.8,0.395,0.636,0.517,0.13,0.506,0.567,0.2,101.56,0.607
0021500952,1610612749,Bucks,MIL,Milwaukee,240:00,117.2,113.3,3.9,0.643,2.08,19.8,0.293,0.688,0.466,0.134,0.55,0.592,0.2,96.32,0.5
0021500952,1610612748,Heat,MIA,Miami,240:00,113.3,117.2,-3.9,0.548,1.35,17.9,0.313,0.707,0.534,0.178,0.563,0.611,0.196,96.32,0.5
0021500953,1610612763,Grizzlies,MEM,Memphis,240:00,95.4,112.0,-16.6,0.625,1.05,14.6,0.34,0.821,0.558,0.189,0.423,0.492,0.2,102.1,0.411
0021500953,1610612738,Celtics,BOS,Boston,240:00,112.0,95.4,16.6,0.634,2.0,19.0,0.179,0.66,0.442,0.126,0.557,0.595,0.2,102.1,0.589
0021500954,1610612765,Pistons,DET,Detroit,240:00,104.9,102.3,2.6,0.5,1.36,14.5,0.313,0.837,0.56,0.144,0.5,0.519,0.195,95.52,0.496
0021500954,1610612742,Mavericks,DAL,Dallas,240:00,102.3,104.9,-2.6,0.641,2.5,19.9,0.163,0.688,0.44,0.107,0.506,0.528,0.196,95.52,0.504
0021500955,1610612760,Thunder,OKC,Oklahoma City,240:00,114.4,109.0,5.4,0.688,2.06,22.3,0.27,0.955,0.642,0.152,0.577,0.607,0.2,102.02,0.551
0021500955,1610612746,Clippers,LAC,Los Angeles,240:00,109.0,114.4,-5.4,0.707,2.9,22.3,0.045,0.73,0.358,0.101,0.58,0.593,0.2,102.02,0.449
0021500956,1610612756,Suns,PHX,Phoenix,240:00,100.4,132.6,-32.1,0.41,1.45,13.1,0.217,0.8,0.469,0.114,0.489,0.507,0.2,96.58,0.314
0021500956,1610612752,Knicks,NYK,New York,240:00,132.6,100.4,32.1,0.674,2.82,23.0,0.2,0.783,0.531,0.114,0.659,0.691,0.198,96.58,0.686
0021500957,1610612758,Kings,SAC,Sacramento,240:00,107.7,114.9,-7.3,0.5,2.0,15.6,0.122,0.688,0.427,0.097,0.524,0.566,0.198,103.74,0.476
0021500957,1610612739,Cavaliers,CLE,Cleveland,240:00,114.9,107.7,7.3,0.436,1.21,12.5,0.313,0.878,0.573,0.134,0.506,0.569,0.198,103.74,0.524
0021500958,1610612762,Jazz,UTA,Utah,240:00,95.3,121.8,-26.5,0.656,1.05,15.7,0.318,0.757,0.519,0.203,0.456,0.507,0.196,96.52,0.363
0021500958,1610612744,Warriors,GSW,Golden State,240:00,121.8,95.3,26.5,0.75,2.4,25.8,0.243,0.682,0.481,0.159,0.649,0.65,0.2,96.52,0.637
0021500959,1610612761,Raptors,TOR,Toronto,240:00,105.3,96.1,9.2,0.421,1.07,12.7,0.289,0.86,0.593,0.152,0.506,0.549,0.196,99.32,0.558
0021500959,1610612737,Hawks,ATL,Atlanta,240:00,96.1,105.3,-9.2,0.486,1.42,13.8,0.14,0.711,0.407,0.12,0.47,0.511,0.198,99.32,0.442
