GROUP_SET,PLAYER_ID,PLAYER_NAME,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,CFID,CFPARAMS
Assisted By,1626191.0,"McCullough, Chris",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626191
Assisted By,203080.0,"Robinson, Thomas",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203080
Assisted By,202388.0,"Sloan, Donald",6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202388
Assisted By,201152.0,"Young, Thaddeus",5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,201152
Assisted By,201589.0,"Arthur, Darrell",2.0,2.0,1.0,2.0,2.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,201589
Assisted By,203115.0,"Barton, Will",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203115
Assisted By,202711.0,"Bogdanovic, Bojan",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,202711
Assisted By,203900.0,"Brown, Markel",12.0,12.0,1.0,4.0,4.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203900
Assisted By,201961.0,"Ellington, Wayne",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,201961
Assisted By,1626178.0,"Hollis-Jefferson, Rondae",4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626178
Assisted By,203508.0,"Karasev, Sergey",4.0,4.0,1.0,3.0,3.0,1.0,1.375,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203508
Assisted By,203499.0,"Larkin, Shane",25.0,25.0,1.0,9.0,9.0,1.0,1.18,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203499
Assisted By,203530.0,"Lauvergne, Joffrey",2.0,2.0,1.0,2.0,2.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203530
Assisted By,201572.0,"Lopez, Brook",6.0,6.0,1.0,3.0,3.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201572
Assisted By,1626191.0,"McCullough, Chris",3.0,3.0,1.0,2.0,2.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626191
Assisted By,203186.0,"Reed, Willie",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203186
Assisted By,203080.0,"Robinson, Thomas",5.0,5.0,1.0,2.0,2.0,1.0,1.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203080
Assisted By,203156.0,"Sims, Henry",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203156
Assisted By,202388.0,"Sloan, Donald",10.0,10.0,1.0,2.0,2.0,1.0,1.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202388
Assisted By,201152.0,"Young, Thaddeus",4.0,4.0,1.0,3.0,3.0,1.0,1.375,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201152
Assisted By,202711.0,"Bogdanovic, Bojan",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202711
Assisted By,203900.0,"Brown, Markel",4.0,4.0,1.0,2.0,2.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203900
Assisted By,203499.0,"Larkin, Shane",7.0,7.0,1.0,5.0,5.0,1.0,1.357,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203499
Assisted By,201572.0,"Lopez, Brook",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201572
Assisted By,1626191.0,"McCullough, Chris",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626191
Assisted By,203186.0,"Reed, Willie",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203186
Assisted By,203080.0,"Robinson, Thomas",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203080
Assisted By,202388.0,"Sloan, Donald",5.0,5.0,1.0,3.0,3.0,1.0,1.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202388
Assisted By,201152.0,"Young, Thaddeus",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,201152
Assisted By,200745.0,"Bargnani, Andrea",4.0,4.0,1.0,1.0,1.0,1.0,1.125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,200745
Assisted By,202711.0,"Bogdanovic, Bojan",8.0,8.0,1.0,1.0,1.0,1.0,1.063,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202711
Assisted By,203900.0,"Brown, Markel",9.0,9.0,1.0,3.0,3.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203900
Assisted By,201961.0,"Ellington, Wayne",7.0,7.0,1.0,3.0,3.0,1.0,1.214,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201961
Assisted By,1626178.0,"Hollis-Jefferson, Rondae",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626178
Assisted By,101127.0,"Jack, Jarrett",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101127
Assisted By,2207.0,"Johnson, Joe",7.0,7.0,1.0,3.0,3.0,1.0,1.214,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2207
Assisted By,203508.0,"Karasev, Sergey",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203508
Assisted By,201572.0,"Lopez, Brook",29.0,29.0,1.0,5.0,5.0,1.0,1.086,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201572
Assisted By,1626191.0,"McCullough, Chris",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626191
Assisted By,203186.0,"Reed, Willie",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203186
Assisted By,203080.0,"Robinson, Thomas",8.0,8.0,1.0,1.0,1.0,1.0,1.063,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203080
Assisted By,202388.0,"Sloan, Donald",2.0,2.0,1.0,2.0,2.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,202388
Assisted By,201152.0,"Young, Thaddeus",4.0,4.0,1.0,1.0,1.0,1.0,1.125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201152
Assisted By,202711.0,"Bogdanovic, Bojan",19.0,19.0,1.0,2.0,2.0,1.0,1.053,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202711
Assisted By,203900.0,"Brown, Markel",4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203900
Assisted By,201961.0,"Ellington, Wayne",13.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,201961
Assisted By,1626178.0,"Hollis-Jefferson, Rondae",6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626178
Assisted By,101127.0,"Jack, Jarrett",63.0,63.0,1.0,1.0,1.0,1.0,1.008,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101127
Assisted By,2207.0,"Johnson, Joe",47.0,47.0,1.0,1.0,1.0,1.0,1.011,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2207
Assisted By,203508.0,"Karasev, Sergey",4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203508
Assisted By,203930.0,"Kilpatrick, Sean",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203930
Assisted By,203499.0,"Larkin, Shane",46.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203499
Assisted By,201572.0,"Lopez, Brook",20.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,201572
Assisted By,203156.0,"Sims, Henry",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203156
Assisted By,202388.0,"Sloan, Donald",54.0,54.0,1.0,1.0,1.0,1.0,1.009,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202388
Assisted By,200745.0,"Bargnani, Andrea",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,200745
Assisted By,202711.0,"Bogdanovic, Bojan",5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202711
Assisted By,203900.0,"Brown, Markel",9.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203900
Assisted By,201961.0,"Ellington, Wayne",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,201961
Assisted By,1626178.0,"Hollis-Jefferson, Rondae",4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626178
Assisted By,101127.0,"Jack, Jarrett",8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101127
Assisted By,2207.0,"Johnson, Joe",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,2207
Assisted By,203508.0,"Karasev, Sergey",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203508
Assisted By,203930.0,"Kilpatrick, Sean",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203930
Assisted By,203499.0,"Larkin, Shane",26.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203499
Assisted By,201572.0,"Lopez, Brook",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,201572
Assisted By,203186.0,"Reed, Willie",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203186
Assisted By,203156.0,"Sims, Henry",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203156
Assisted By,202388.0,"Sloan, Donald",5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202388
Assisted By,200745.0,"Bargnani, Andrea",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,200745
Assisted By,202711.0,"Bogdanovic, Bojan",12.0,12.0,1.0,8.0,8.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202711
Assisted By,203900.0,"Brown, Markel",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203900
Assisted By,101127.0,"Jack, Jarrett",9.0,9.0,1.0,8.0,8.0,1.0,1.444,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101127
Assisted By,2207.0,"Johnson, Joe",19.0,19.0,1.0,9.0,9.0,1.0,1.237,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2207
Assisted By,203930.0,"Kilpatrick, Sean",2.0,2.0,1.0,2.0,2.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203930
Assisted By,203499.0,"Larkin, Shane",28.0,28.0,1.0,16.0,16.0,1.0,1.286,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203499
Assisted By,201572.0,"Lopez, Brook",15.0,15.0,1.0,4.0,4.0,1.0,1.133,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201572
Assisted By,1626191.0,"McCullough, Chris",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626191
Assisted By,203186.0,"Reed, Willie",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203186
Assisted By,203080.0,"Robinson, Thomas",7.0,7.0,1.0,3.0,3.0,1.0,1.214,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203080
Assisted By,203156.0,"Sims, Henry",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203156
Assisted By,202388.0,"Sloan, Donald",34.0,34.0,1.0,22.0,22.0,1.0,1.324,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202388
Assisted By,201152.0,"Young, Thaddeus",21.0,21.0,1.0,10.0,10.0,1.0,1.238,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201152
Assisted By,200745.0,"Bargnani, Andrea",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,200745
Assisted By,202711.0,"Bogdanovic, Bojan",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202711
Assisted By,203900.0,"Brown, Markel",5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203900
Assisted By,201961.0,"Ellington, Wayne",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,201961
Assisted By,101127.0,"Jack, Jarrett",5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101127
Assisted By,2207.0,"Johnson, Joe",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,2207
Assisted By,203508.0,"Karasev, Sergey",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203508
Assisted By,203499.0,"Larkin, Shane",16.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203499
Assisted By,203080.0,"Robinson, Thomas",6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203080
Assisted By,202388.0,"Sloan, Donald",10.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202388
Assisted By,201152.0,"Young, Thaddeus",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,201152
Assisted By,200811.0,"Amundson, Lou",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,200811
Assisted By,2546.0,"Anthony, Carmelo",46.0,46.0,1.0,18.0,18.0,1.0,1.196,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2546
Assisted By,101181.0,"Calderon, Jose",56.0,56.0,1.0,25.0,25.0,1.0,1.223,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101181
Assisted By,204038.0,"Galloway, Langston",23.0,23.0,1.0,13.0,13.0,1.0,1.283,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,204038
Assisted By,1626170.0,"Grant, Jerian",13.0,13.0,1.0,8.0,8.0,1.0,1.308,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626170
Assisted By,201577.0,"Lopez, Robin",14.0,14.0,1.0,2.0,2.0,1.0,1.071,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201577
Assisted By,203124.0,"O'Quinn, Kyle",8.0,8.0,1.0,2.0,2.0,1.0,1.125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203124
Assisted By,204001.0,"Porzingis, Kristaps",14.0,14.0,1.0,4.0,4.0,1.0,1.143,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,204001
Assisted By,202338.0,"Seraphin, Kevin",7.0,7.0,1.0,2.0,2.0,1.0,1.143,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202338
Assisted By,202498.0,"Thomas, Lance",14.0,14.0,1.0,2.0,2.0,1.0,1.071,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202498
Assisted By,2756.0,"Vujacic, Sasha",6.0,6.0,1.0,4.0,4.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2756
Assisted By,202682.0,"Williams, Derrick",10.0,10.0,1.0,2.0,2.0,1.0,1.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202682
Assisted By,201167.0,"Afflalo, Arron",29.0,29.0,1.0,10.0,10.0,1.0,1.172,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201167
Assisted By,101181.0,"Calderon, Jose",50.0,50.0,1.0,24.0,24.0,1.0,1.24,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101181
Assisted By,204038.0,"Galloway, Langston",20.0,20.0,1.0,9.0,9.0,1.0,1.225,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,204038
Assisted By,1626170.0,"Grant, Jerian",13.0,13.0,1.0,5.0,5.0,1.0,1.192,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626170
Assisted By,201577.0,"Lopez, Robin",30.0,30.0,1.0,9.0,9.0,1.0,1.15,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201577
Assisted By,203124.0,"O'Quinn, Kyle",9.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203124
Assisted By,204001.0,"Porzingis, Kristaps",26.0,26.0,1.0,13.0,13.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,204001
Assisted By,202338.0,"Seraphin, Kevin",6.0,6.0,1.0,2.0,2.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202338
Assisted By,202498.0,"Thomas, Lance",5.0,5.0,1.0,1.0,1.0,1.0,1.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202498
Assisted By,2756.0,"Vujacic, Sasha",9.0,9.0,1.0,4.0,4.0,1.0,1.222,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2756
Assisted By,202682.0,"Williams, Derrick",7.0,7.0,1.0,1.0,1.0,1.0,1.071,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202682
Assisted By,201167.0,"Afflalo, Arron",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201167
Assisted By,204038.0,"Galloway, Langston",4.0,4.0,1.0,1.0,1.0,1.0,1.125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,204038
Assisted By,203124.0,"O'Quinn, Kyle",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203124
Assisted By,2756.0,"Vujacic, Sasha",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2756
Assisted By,201167.0,"Afflalo, Arron",11.0,11.0,1.0,3.0,3.0,1.0,1.136,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201167
Assisted By,200811.0,"Amundson, Lou",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,200811
Assisted By,2546.0,"Anthony, Carmelo",20.0,20.0,1.0,5.0,5.0,1.0,1.125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2546
Assisted By,101181.0,"Calderon, Jose",20.0,20.0,1.0,4.0,4.0,1.0,1.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101181
Assisted By,204038.0,"Galloway, Langston",30.0,30.0,1.0,7.0,7.0,1.0,1.117,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,204038
Assisted By,1626170.0,"Grant, Jerian",35.0,35.0,1.0,12.0,12.0,1.0,1.171,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626170
Assisted By,201577.0,"Lopez, Robin",8.0,8.0,1.0,2.0,2.0,1.0,1.125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201577
Assisted By,203124.0,"O'Quinn, Kyle",9.0,9.0,1.0,2.0,2.0,1.0,1.111,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203124
Assisted By,204001.0,"Porzingis, Kristaps",5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,204001
Assisted By,202338.0,"Seraphin, Kevin",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202338
Assisted By,202498.0,"Thomas, Lance",5.0,5.0,1.0,1.0,1.0,1.0,1.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202498
Assisted By,2756.0,"Vujacic, Sasha",15.0,15.0,1.0,3.0,3.0,1.0,1.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2756
Assisted By,201167.0,"Afflalo, Arron",4.0,4.0,1.0,3.0,3.0,1.0,1.375,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201167
Assisted By,200811.0,"Amundson, Lou",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,200811
Assisted By,2546.0,"Anthony, Carmelo",9.0,9.0,1.0,1.0,1.0,1.0,1.056,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2546
Assisted By,101181.0,"Calderon, Jose",3.0,3.0,1.0,1.0,1.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101181
Assisted By,204038.0,"Galloway, Langston",9.0,9.0,1.0,3.0,3.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,204038
Assisted By,201577.0,"Lopez, Robin",3.0,3.0,1.0,2.0,2.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201577
Assisted By,203124.0,"O'Quinn, Kyle",10.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203124
Assisted By,204001.0,"Porzingis, Kristaps",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,204001
Assisted By,202338.0,"Seraphin, Kevin",7.0,7.0,1.0,1.0,1.0,1.0,1.071,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202338
Assisted By,202498.0,"Thomas, Lance",4.0,4.0,1.0,2.0,2.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202498
Assisted By,2756.0,"Vujacic, Sasha",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2756
Assisted By,202682.0,"Williams, Derrick",6.0,6.0,1.0,2.0,2.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202682
Assisted By,201962.0,"Douglas, Toney",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,201962
Assisted By,1626170.0,"Grant, Jerian",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,1626170
Assisted By,201167.0,"Afflalo, Arron",14.0,14.0,1.0,11.0,11.0,1.0,1.393,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201167
Assisted By,2546.0,"Anthony, Carmelo",38.0,38.0,1.0,32.0,32.0,1.0,1.421,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2546
Assisted By,204038.0,"Galloway, Langston",8.0,8.0,1.0,5.0,5.0,1.0,1.313,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,204038
Assisted By,1626170.0,"Grant, Jerian",2.0,2.0,1.0,2.0,2.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,1626170
Assisted By,201577.0,"Lopez, Robin",19.0,19.0,1.0,5.0,5.0,1.0,1.132,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201577
Assisted By,203124.0,"O'Quinn, Kyle",3.0,3.0,1.0,2.0,2.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203124
Assisted By,204001.0,"Porzingis, Kristaps",15.0,15.0,1.0,11.0,11.0,1.0,1.367,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,204001
Assisted By,202338.0,"Seraphin, Kevin",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202338
Assisted By,202498.0,"Thomas, Lance",2.0,2.0,1.0,2.0,2.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,202498
Assisted By,2756.0,"Vujacic, Sasha",6.0,6.0,1.0,3.0,3.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2756
Assisted By,202682.0,"Williams, Derrick",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202682
Assisted By,201167.0,"Afflalo, Arron",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,201167
Assisted By,200811.0,"Amundson, Lou",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,200811
Assisted By,2546.0,"Anthony, Carmelo",5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,2546
Assisted By,101181.0,"Calderon, Jose",4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101181
