"game_id","team_id","seasongame","avg_pie","max_usg","all_start","p1_start","p2_start","p3_start","p4_start","p5_start"
21500657,"NOP",43,0.0875802469135803,0.259071428571429,0,26,37,31,3,23
21500671,"NOP",44,0.0875748502994012,0.258790697674419,1,27,38,32,4,24
21500696,"NOP",45,0.0686078431372549,0.233666666666667,0,28,5,33,0,5
21500710,"NOP",46,0.0823246753246753,0.253266666666667,0,29,39,34,1,6
21500724,"NOP",47,0.0825786163522013,0.253847826086956,1,30,40,35,2,7
21500742,"NOP",48,0.0831768292682927,0.254212765957447,2,31,41,36,3,8
21500747,"NOP",49,0.0828284023668639,0.255333333333333,3,32,42,37,4,9
21500763,"NOP",50,0.0796569767441861,0.257857142857143,0,13,43,38,5,10
21500782,"NOP",51,0.0801638418079096,0.25848,1,14,44,39,6,11
21500798,"NOP",52,0.0799505494505495,0.259686274509804,2,15,45,40,7,12
21500802,"NOP",53,0.0706754385964912,0.2595,0,16,46,41,33,13
21500811,"NOP",54,0.0805026178010471,0.26022641509434,3,17,47,42,8,14
21500823,"NOP",55,0.0806632653061224,0.261796296296296,4,18,48,43,9,15
21500841,"NOP",56,0.0801326530612245,0.264090909090909,0,19,49,6,10,16
21500857,"NOP",57,0.0703662551440329,0.262107142857143,0,20,50,7,34,17
21500870,"NOP",58,0.0666864406779661,0.236454545454545,0,21,6,8,40,18
21500901,"NOP",59,0.0789264705882353,0.259448275862069,0,22,51,3,41,19
21500909,"NOP",60,0.0793157894736842,0.257661016949153,1,23,52,4,42,20
21500925,"NOP",61,0.0814268292682927,0.256716666666667,1,24,53,44,43,21
21500941,"NOP",62,0.0911647509578544,0.259934426229508,0,25,54,45,22,14
21500950,"NOP",63,0.0967963800904977,NA,0,26,55,46,0,15
21500967,"NOP",64,0.0892097378277154,0.262619047619048,0,27,56,47,0,16
21500978,"NOP",65,0.0731311475409836,0.261828125,0,28,57,48,1,5
21500996,"NOP",66,0.0804152249134948,0.263230769230769,0,35,29,58,2,17
21501010,"NOP",67,0.0885338078291815,0.265136363636364,1,30,59,49,18,3
21501025,"NOP",68,0.0887377622377622,0.266313432835821,2,31,60,50,19,4
21501040,"NOP",69,0.0650378787878788,0.258294117647059,0,6,32,51,20,5
21501053,"NOP",70,0.0660557620817844,0.258521739130435,1,7,33,52,21,6
21501068,"NOP",71,0.0542901023890785,0.136102941176471,0,34,9,53,36,7
21501084,"NOP",72,0.0548791946308725,0.138855072463768,1,35,10,54,37,8
21501102,"NOP",73,0.0727375886524823,0.252166666666667,0,36,11,55,8,22
21501118,"NOP",74,0.0607341772151899,0.1775,0,37,12,56,0,9
21501125,"NOP",75,0.0516855895196507,0.206666666666667,0,9,38,57,1,10
21501143,"NOP",76,0.0525897435897436,0.20325,1,10,39,58,2,11
21501154,"NOP",77,0.061364406779661,0.2206,0,11,40,13,12,0
21501168,"NOP",78,0.0661889763779528,0.2,0,41,14,59,0,13
21501184,"NOP",79,0.0660772200772201,0.195,1,42,15,60,1,14
21501189,"NOP",80,0.0672083333333333,0.1875,2,43,16,61,2,15
21501208,"NOP",81,0.05852734375,0.194285714285714,0,12,44,62,3,16
21501226,"NOP",82,0.0617544642857143,0.2187,0,3,45,63,4,17
21500003,"GSW",1,0.1382,0.341,0,0,0,0,0,0
21500030,"GSW",2,0.1352,0.341,0,1,1,0,1,1
21500035,"GSW",3,0.1339,0.309,1,2,2,1,2,2
21500051,"GSW",4,0.126133333333333,0.346,2,3,3,2,3,3
21500069,"GSW",5,0.14525,0.339,3,4,4,3,4,4
21500083,"GSW",6,0.1412,0.3292,4,5,5,4,5,5
21500092,"GSW",7,0.1439,0.3265,5,6,6,5,6,6
21500104,"GSW",8,0.140342857142857,0.319,6,7,7,6,7,7
21500120,"GSW",9,0.137225,0.314125,7,8,8,7,8,8
21500125,"GSW",10,0.136244444444444,0.317777777777778,8,9,9,8,9,9
21500144,"GSW",11,0.149177777777778,0.3232,0,10,10,9,0,10
21500164,"GSW",12,0.139458333333333,0.326363636363636,1,11,11,1,10,11
21500177,"GSW",13,0.137490566037736,0.329166666666667,2,12,12,2,11,12
21500187,"GSW",14,0.136724137931034,0.334692307692308,3,13,13,3,12,13
21500200,"GSW",15,0.134571428571429,0.336071428571429,4,14,14,4,13,14
21500214,"GSW",16,0.134764705882353,0.333533333333333,5,15,15,5,14,15
21500236,"GSW",17,0.13627397260274,0.331875,6,16,16,6,15,16
21500245,"GSW",18,0.140471428571429,0.334705882352941,0,1,17,7,16,17
21500259,"GSW",19,0.140666666666667,0.326055555555556,1,2,18,8,17,18
21500268,"GSW",20,0.1375125,0.324368421052632,2,3,19,9,18,19
21500290,"GSW",21,0.133318681318681,0.32545,0,4,20,10,19,20
21500300,"GSW",22,0.139415730337079,0.328142857142857,3,5,21,10,20,21
21500314,"GSW",23,0.138627659574468,0.326772727272727,4,6,22,11,21,22
21500336,"GSW",24,0.137020833333333,0.326913043478261,0,7,23,12,0,23
21500351,"GSW",25,0.138058252427184,0.327958333333333,5,8,24,13,22,24
21500381,"GSW",26,0.135675925925926,0.3272,6,9,25,14,23,25
21500397,"GSW",27,0.136353982300885,0.324461538461538,7,10,26,15,24,26
21500434,"GSW",28,0.134974576271186,0.322074074074074,8,11,27,16,25,27
21500438,"GSW",29,0.135617886178862,0.319357142857143,9,12,28,17,26,28
21500468,"GSW",30,0.13575,0.317103448275862,10,13,29,18,27,29
21500480,"GSW",31,0.108435114503817,0.225733333333333,0,14,30,19,28,0
21500485,"GSW",32,0.106808823529412,0.226354838709677,1,15,31,20,29,1
21500504,"GSW",33,0.133006711409396,0.2951875,0,0,32,21,30,30
21500520,"GSW",34,0.132268965517241,0.294666666666667,11,16,33,22,31,31
21500524,"GSW",35,0.132566666666667,0.296029411764706,12,17,34,23,32,32
21500548,"GSW",36,0.132916129032258,0.295314285714286,13,18,35,24,33,33
21500556,"GSW",37,0.13375,0.2965,14,19,36,25,34,34
21500568,"GSW",38,0.133333333333333,0.296864864864865,15,20,37,26,35,35
21500583,"GSW",39,0.126993333333333,0.298263157894737,0,21,0,27,36,36
21500592,"GSW",40,0.131925287356322,0.300871794871795,16,22,38,28,37,37
21500605,"GSW",41,0.135383720930233,0.300875,7,17,39,29,38,38
21500622,"GSW",42,0.134271186440678,0.301853658536585,8,18,40,30,39,39
21500634,"GSW",43,0.134445054945055,0.302571428571429,9,19,41,31,40,40
21500652,"GSW",44,0.134919786096257,0.302139534883721,10,20,42,32,41,41
21500675,"GSW",45,0.134432291666667,0.301409090909091,11,21,43,33,42,42
21500691,"GSW",46,0.134116751269036,0.302133333333333,12,22,44,34,43,43
21500707,"GSW",47,0.134044554455446,0.2995,13,23,45,35,44,44
21500718,"GSW",48,0.133806763285024,0.299553191489362,14,24,46,36,45,45
21500739,"GSW",49,0.134367924528302,0.299416666666667,15,25,47,37,46,46
21500769,"GSW",50,0.133852534562212,0.300938775510204,16,26,48,38,47,47
21500788,"GSW",51,0.13254954954955,0.3016,17,27,49,39,48,48
21500799,"GSW",52,0.132405286343612,0.301509803921569,18,28,50,40,49,49
21500815,"GSW",53,0.132051724137931,0.301115384615385,19,29,51,41,50,50
21500822,"GSW",54,0.124604255319149,0.302358490566038,0,23,30,52,51,51
21500836,"GSW",55,0.131854771784232,0.302018518518519,20,31,53,42,52,52
21500848,"GSW",56,0.132329268292683,0.3022,21,32,54,43,53,53
21500855,"GSW",57,0.132219123505976,0.304553571428571,22,33,55,44,54,54
21500874,"GSW",58,0.13192578125,0.30580701754386,23,34,56,45,55,55
21500895,"GSW",59,0.107126923076923,0.251137931034483,0,35,57,46,56,2
21500911,"GSW",60,0.131449056603774,0.301406779661017,24,36,58,47,57,56
21500931,"GSW",61,0.131255555555556,0.302116666666667,25,37,59,48,58,57
21500943,"GSW",62,0.130803636363636,0.302114754098361,26,38,60,49,59,58
21500958,"GSW",63,0.130346428571429,0.302596774193548,27,39,61,50,60,59
21500971,"GSW",64,0.130098245614035,0.301444444444444,28,40,62,51,61,60
21500981,"GSW",65,0.130475862068966,0.3025625,29,41,63,52,62,61
21500996,"GSW",66,0.129983050847458,0.303169230769231,30,42,64,53,63,62
21501011,"GSW",67,0.130223333333333,0.302515151515152,31,43,65,54,64,63
21501026,"GSW",68,0.130462295081967,0.303208955223881,32,44,66,55,65,64
21501036,"GSW",69,0.123993527508091,0.3035,1,24,45,67,66,65
21501050,"GSW",70,0.1214375,0.303391304347826,0,0,46,68,67,66
21501066,"GSW",71,0.129493710691824,0.3032,33,47,69,56,68,67
21501080,"GSW",72,0.129696594427245,0.303281690140845,34,48,70,57,69,68
21501094,"GSW",73,0.129588414634146,0.303541666666667,35,49,71,58,70,69
21501112,"GSW",74,0.129264264264264,0.30327397260274,36,50,72,59,71,70
21501119,"GSW",75,0.129230769230769,0.303283783783784,37,51,73,60,72,71
21501136,"GSW",76,0.128997084548105,0.303533333333333,38,52,74,61,73,72
21501152,"GSW",77,0.130795031055901,0.303934210526316,9,53,75,11,74,73
21501163,"GSW",78,0.128630681818182,0.304025974025974,39,54,76,62,75,74
21501177,"GSW",79,0.12827731092437,0.303807692307692,40,55,77,63,76,75
21501190,"GSW",80,0.127958456973294,0.30353164556962,10,56,78,12,77,76
21501201,"GSW",81,0.128601092896175,0.30385,41,57,79,64,78,77
21501227,"GSW",82,0.128369272237197,0.305271604938272,42,58,80,65,79,78
21500004,"WAS",1,0.1338,0.299,0,0,0,0,0,0
21500027,"WAS",2,0.1338,0.299,1,1,1,1,1,1
21500034,"WAS",3,0.112,0.314,2,2,2,2,2,2
21500061,"WAS",4,0.1054,0.301666666666667,3,3,3,3,3,3
21500076,"WAS",5,0.10955,0.29875,4,4,4,4,4,4
21500086,"WAS",6,0.10884,0.2836,5,5,5,5,5,5
21500107,"WAS",7,0.0909666666666667,0.282,0,6,6,6,0,6
21500139,"WAS",8,0.0846666666666667,0.272142857142857,0,7,7,7,0,7
21500158,"WAS",9,0.0891052631578947,0.271,1,8,8,8,1,8
21500192,"WAS",10,0.109095238095238,0.270222222222222,6,9,9,9,6,9
21500209,"WAS",11,0.103872340425532,0.2644,7,10,10,10,7,10
21500215,"WAS",12,0.0991346153846154,0.262727272727273,8,11,11,11,8,11
21500229,"WAS",13,0.0972456140350877,0.264083333333333,9,12,12,12,9,12
21500239,"WAS",14,0.0980327868852459,0.259923076923077,0,13,0,13,10,13
21500262,"WAS",15,0.0985606060606061,0.266571428571429,1,14,1,14,11,14
21500269,"WAS",16,0.102450704225352,0.272733333333333,2,15,2,15,12,15
21500284,"WAS",17,0.0980491803278689,0.2768125,0,16,3,0,13,16
21500302,"WAS",18,0.0980151515151515,0.275176470588235,1,17,4,1,14,17
21500306,"WAS",19,0.0955070422535211,0.275444444444444,2,18,5,2,15,18
21500321,"WAS",20,0.102772727272727,0.271263157894737,3,19,6,16,16,19
21500339,"WAS",21,0.090031914893617,0.2728,0,20,7,17,2,20
21500350,"WAS",22,0.090969696969697,0.275428571428571,1,21,8,18,3,21
21500362,"WAS",23,0.0919615384615385,0.2755,2,22,9,19,4,22
21500379,"WAS",24,0.0985333333333333,0.273434782608696,1,23,13,20,1,23
21500399,"WAS",25,0.0739158878504673,0.275,0,0,10,21,5,24
21500410,"WAS",26,0.0764196428571429,0.27784,1,1,11,22,6,25
21500427,"WAS",27,0.0784358974358974,0.276923076923077,2,2,12,23,7,26
21500447,"WAS",28,0.0795983606557377,0.277074074074074,3,3,13,24,8,27
21500461,"WAS",29,0.0808267716535433,0.276928571428571,4,4,14,25,9,28
21500477,"WAS",30,0.0928970588235294,0.279413793103448,3,24,15,26,10,29
21500490,"WAS",31,0.0933049645390071,0.279966666666667,4,25,16,27,11,30
21500508,"WAS",32,0.0937945205479452,0.280645161290323,5,26,17,28,12,31
21500527,"WAS",33,0.0929470198675497,0.28078125,6,27,18,29,13,32
21500540,"WAS",34,0.0929551282051282,0.281727272727273,7,28,19,30,14,33
21500552,"WAS",35,0.0928695652173913,0.283323529411765,8,29,20,31,15,34
21500567,"WAS",36,0.0855540540540541,0.285057142857143,0,30,21,0,16,35
21500578,"WAS",37,0.0863006535947712,0.2845,1,31,22,1,17,36
21500593,"WAS",38,0.0705714285714286,0.284135135135135,0,5,23,2,18,37
21500604,"WAS",39,0.0797241379310345,0.285342105263158,5,6,24,32,19,38
21500617,"WAS",40,0.0802346368715084,0.286641025641026,6,7,25,33,20,39
21500630,"WAS",41,0.0809024390243902,0.2866,0,8,3,34,21,40
21500668,"WAS",42,0.0983254437869823,0.286073170731707,0,32,4,35,22,41
21500680,"WAS",43,0.0972413793103448,0.284666666666667,1,33,5,36,23,42
21500693,"WAS",44,0.0971564245810056,0.285581395348837,2,34,6,37,24,43
21500711,"WAS",45,0.0946176470588235,0.284272727272727,9,26,35,38,25,44
21500725,"WAS",46,0.0948995215311005,0.285155555555556,10,36,27,39,26,45
21500739,"WAS",47,0.0947429906542056,0.284869565217391,11,37,28,40,27,46
21500753,"WAS",48,0.10509,0.286276595744681,4,38,29,41,17,47
21500761,"WAS",49,0.0951875,0.285229166666667,12,39,30,42,28,48
21500785,"WAS",50,0.106938095238095,0.284632653061224,5,31,40,43,18,49
21500801,"WAS",51,0.107460465116279,0.28514,6,41,32,44,19,50
21500654,"WAS",52,0.0965023041474654,0.285,3,42,7,45,29,51
21500806,"WAS",53,0.0949549180327869,0.284423076923077,13,43,33,46,30,52
21500820,"WAS",54,0.0960642570281125,0.284509433962264,14,44,34,47,31,53
21500841,"WAS",55,0.0953503937007874,0.283833333333333,15,45,35,48,32,54
21500850,"WAS",56,0.0962857142857143,0.283890909090909,16,46,36,49,33,55
21500862,"WAS",57,0.0955984848484848,0.283178571428571,17,47,37,50,34,56
21500877,"WAS",58,0.095724907063197,0.282929824561404,18,48,38,51,35,57
21500885,"WAS",59,0.0995605381165919,0.282362068965517,0,49,0,52,36,58
21500904,"WAS",60,0.10019298245614,0.282949152542373,1,50,1,53,37,59
21500917,"WAS",61,0.0994077253218884,0.282966666666667,2,51,2,54,38,60
21500924,"WAS",62,0.115853881278539,0.283,0,52,3,55,20,61
21500948,"WAS",63,0.0993292181069959,0.284193548387097,3,53,4,56,39,62
21500969,"WAS",64,0.0988790322580645,0.284412698412698,4,54,5,57,40,63
21500980,"WAS",65,0.0987114624505929,0.28525,5,55,6,58,41,64
21500989,"WAS",66,0.112745762711864,0.284569230769231,1,56,7,59,21,65
21501006,"WAS",67,0.107811659192825,0.28369696969697,0,57,8,8,22,66
21501013,"WAS",68,0.0992462686567164,0.284283582089552,6,58,9,60,42,67
21501032,"WAS",69,0.114976,0.284867647058824,2,59,10,61,23,68
21501048,"WAS",70,0.1154,0.284275362318841,3,60,11,62,24,69
21501056,"WAS",71,0.115684615384615,0.2849,4,61,12,63,25,70
21501073,"WAS",72,0.115260377358491,0.28469014084507,5,62,13,64,26,71
21501096,"WAS",73,0.11353355704698,0.284263888888889,0,63,9,65,27,72
21501112,"WAS",74,0.11585401459854,0.284904109589041,6,64,14,66,28,73
21501120,"WAS",75,0.115444444444444,0.283959459459459,7,65,15,67,29,74
21501137,"WAS",76,0.11506338028169,0.283293333333333,8,66,16,68,30,75
21501147,"WAS",77,0.115442906574394,0.283434210526316,9,67,17,69,31,76
21501167,"WAS",78,0.104482993197279,0.234678571428571,0,68,18,70,32,0
21501182,"WAS",79,0.1051872909699,0.234140350877193,1,69,19,71,33,1
21501194,"WAS",80,0.104730263157895,0.236103448275862,2,70,20,72,34,2
21501206,"WAS",81,0.096374213836478,0.2236,0,71,39,73,0,3
21501221,"WAS",82,0.0896447368421053,0.224,0,72,40,10,1,4
21500004,"ORL",1,0.1144,0.242,0,0,0,0,0,0
21500022,"ORL",2,0.1144,0.242,1,1,1,1,1,1
21500043,"ORL",3,0.1076,0.254,2,2,2,2,2,2
21500056,"ORL",4,0.0982666666666667,0.275,3,3,3,3,3,3
21500064,"ORL",5,0.10295,0.249,4,4,4,4,4,4
21500075,"ORL",6,0.100291666666667,0.2578,0,5,5,0,5,5
21500087,"ORL",7,0.0971034482758621,0.2495,1,6,6,1,6,6
21500099,"ORL",8,0.100058823529412,0.237857142857143,2,7,7,2,7,7
21500114,"ORL",9,0.0996410256410256,0.23725,3,8,8,3,8,8
21500128,"ORL",10,0.0967837837837838,0.229666666666667,0,9,0,5,9,9
21500139,"ORL",11,0.103333333333333,0.230571428571429,1,10,1,6,10,10
21500166,"ORL",12,0.10322,0.234125,5,11,11,7,9,11
21500189,"ORL",13,0.101072727272727,0.242222222222222,6,12,12,8,10,12
21500203,"ORL",14,0.100916666666667,0.2364,7,13,13,9,11,13
21500216,"ORL",15,0.104693548387097,0.233818181818182,2,14,2,10,14,14
21500228,"ORL",16,0.103164179104478,0.239083333333333,3,15,3,11,15,15
21500249,"ORL",17,0.104555555555556,0.237384615384615,4,16,4,12,16,16
21500265,"ORL",18,0.103077922077922,0.238714285714286,5,5,17,13,17,17
21500279,"ORL",19,0.10240243902439,0.241066666666667,6,18,6,14,18,18
21500298,"ORL",20,0.103551724137931,0.2423125,7,19,7,15,19,19
21500317,"ORL",21,0.100847826086957,0.238294117647059,8,20,8,16,20,20
21500326,"ORL",22,0.100948453608247,0.237388888888889,9,21,9,17,21,21
21500334,"ORL",23,0.10006862745098,0.236631578947368,10,22,10,18,22,22
21500358,"ORL",24,0.0960654205607477,0.23925,11,23,11,19,23,23
21500372,"ORL",25,0.0975625,0.239666666666667,12,24,12,20,24,24
21500387,"ORL",26,0.0991111111111111,0.241,13,25,13,21,25,25
21500407,"ORL",27,0.0995655737704918,0.243173913043478,14,26,14,22,26,26
21500412,"ORL",28,0.100417322834646,0.244,15,15,27,23,27,27
21500426,"ORL",29,0.101227272727273,0.24528,16,28,16,24,28,28
21500444,"ORL",30,0.102773722627737,0.245538461538462,17,29,17,25,29,29
21500460,"ORL",31,0.10269014084507,0.249037037037037,18,30,18,26,30,30
21500475,"ORL",32,0.104020408163265,0.25175,19,31,19,27,31,31
21500490,"ORL",33,0.103460526315789,0.252103448275862,20,32,20,28,32,32
21500499,"ORL",34,0.10240127388535,0.252566666666667,21,33,21,29,33,33
21500514,"ORL",35,0.10286875,0.252870967741935,0,34,22,30,34,12
21500526,"ORL",36,0.102030303030303,0.25534375,1,35,23,31,35,13
21500541,"ORL",37,0.100829411764706,0.254969696969697,2,36,24,32,36,14
21500552,"ORL",38,0.101365714285714,0.257264705882353,3,37,25,33,37,15
21500588,"ORL",39,0.101322222222222,0.258257142857143,4,38,26,34,38,16
21500620,"ORL",40,0.0970983606557377,0.258472222222222,22,39,27,35,39,34
21500629,"ORL",41,0.0965159574468085,0.257324324324324,23,40,28,36,40,35
21500645,"ORL",42,0.108891191709845,0.256026315789474,0,41,0,37,17,36
21500670,"ORL",43,0.108838383838384,0.255820512820513,1,42,1,38,18,37
21500681,"ORL",44,0.108162561576355,0.256275,2,43,2,39,19,38
21500698,"ORL",45,0.107548076923077,0.25619512195122,3,44,3,40,20,39
21500716,"ORL",46,0.107093896713615,0.255547619047619,4,45,4,41,21,40
21500726,"ORL",47,0.107087155963303,0.255418604651163,5,46,5,42,22,41
21500740,"ORL",48,0.106793721973094,0.255659090909091,6,47,6,43,23,42
21500752,"ORL",49,0.106149122807018,0.254822222222222,7,48,7,44,24,43
21500771,"ORL",50,0.099343347639485,0.255869565217391,0,41,8,45,25,44
21500780,"ORL",51,0.100012605042017,0.257191489361702,1,42,9,46,26,45
21500790,"ORL",52,0.100238683127572,0.2564375,2,43,10,47,27,46
21500805,"ORL",53,0.100391129032258,0.25734693877551,3,44,11,48,28,47
21500828,"ORL",54,0.100731225296443,0.25882,4,45,12,49,29,48
21500840,"ORL",55,0.100926356589147,0.258,5,46,13,50,30,49
21500855,"ORL",56,0.101247148288973,0.258788461538462,6,47,14,51,31,50
21500863,"ORL",57,0.100966417910448,0.259547169811321,7,48,15,52,32,51
21500881,"ORL",58,0.0961222222222222,0.259796296296296,0,0,16,53,33,52
21500894,"ORL",59,0.0965127272727273,0.261745454545455,1,1,17,54,34,53
21500897,"ORL",60,0.0956428571428571,0.263482142857143,2,2,18,55,35,54
21500913,"ORL",61,0.0914090909090909,0.264736842105263,0,49,19,56,3,55
21500943,"ORL",62,0.0908741258741259,0.227607142857143,0,50,20,0,36,56
21500949,"ORL",63,0.0909312714776632,0.227473684210526,1,51,21,1,37,57
21500970,"ORL",64,0.094907949790795,0.22848275862069,0,52,22,4,38,0
21500982,"ORL",65,0.0958565573770492,0.228881355932203,1,53,23,5,39,1
21500998,"ORL",66,0.0957083333333333,0.2298,0,54,24,6,40,0
21501004,"ORL",67,0.0957714285714286,0.229819672131148,1,55,25,7,41,1
21501020,"ORL",68,0.094856,0.229725806451613,2,56,26,8,42,2
21501038,"ORL",69,0.0952509803921569,0.231238095238095,3,57,27,9,43,3
21501046,"ORL",70,0.0953884615384615,0.2314375,4,58,28,10,44,4
21501058,"ORL",71,0.0951018867924528,0.231984615384615,5,59,29,11,45,5
21501075,"ORL",72,0.0822563291139241,0.197411764705882,0,60,30,12,4,58
21501083,"ORL",73,0.0822118380062305,0.198333333333333,1,61,31,13,5,59
21501108,"ORL",74,0.0951304347826087,0.224823529411765,0,62,32,14,46,60
21501123,"ORL",75,0.0958929663608563,0.223739130434783,1,63,33,15,47,61
21501133,"ORL",76,0.096066265060241,0.2233,2,64,34,16,48,62
21501148,"ORL",77,0.095759643916914,0.223816901408451,3,65,35,17,49,63
21501166,"ORL",78,0.0958157894736842,0.223694444444444,4,66,36,18,50,64
21501179,"ORL",79,0.100576271186441,0.266677419354839,0,67,0,57,51,65
21501200,"ORL",80,0.0871348684210526,0.267269841269841,0,68,1,58,6,66
21501204,"ORL",81,0.0783421926910299,0.201844155844156,0,69,2,19,7,67
21501219,"ORL",82,0.0872651757188498,0.263830769230769,1,70,3,59,8,68
21500005,"PHI",1,0.0834,0.286,0,0,0,0,0,0
21500023,"PHI",2,0.0834,0.286,1,1,1,1,1,1
21500046,"PHI",3,0.0821428571428571,0.2525,0,0,2,2,0,2
21500065,"PHI",4,0.0967142857142857,0.293333333333333,0,0,3,3,1,0
21500078,"PHI",5,0.110736842105263,0.274,1,1,4,4,2,1
21500087,"PHI",6,0.106125,0.2748,2,2,5,5,3,2
21500100,"PHI",7,0.0955862068965517,0.2775,0,3,0,6,4,3
21500115,"PHI",8,0.0890588235294118,0.289142857142857,0,2,4,7,5,4
21500134,"PHI",9,0.0953783783783784,0.299125,3,5,6,8,6,5
21500142,"PHI",10,0.0905238095238095,0.301,4,6,7,9,7,6
21500152,"PHI",11,0.0865531914893617,0.2951,5,7,8,10,8,7
21500167,"PHI",12,0.0863269230769231,0.293454545454545,6,8,9,11,9,8
21500178,"PHI",13,0.08198,0.286416666666667,0,9,1,12,10,9
21500193,"PHI",14,0.0881774193548387,0.283615384615385,7,10,10,13,11,10
21500206,"PHI",15,0.0863134328358209,0.284142857142857,8,11,11,14,12,11
21500217,"PHI",16,0.0855625,0.284533333333333,0,2,12,15,3,12
21500232,"PHI",17,0.0720985915492958,0.2835,0,3,12,16,3,4
21500251,"PHI",18,0.073328947368421,0.281588235294118,1,4,13,17,4,5
21500263,"PHI",19,0.0784074074074074,0.278166666666667,2,5,14,18,5,6
21500271,"PHI",20,0.0772073170731707,0.205,0,6,15,13,7,6
21500289,"PHI",21,0.0881379310344828,0.20585,0,7,16,14,8,13
21500305,"PHI",22,0.0895326086956522,0.206285714285714,1,8,17,15,9,14
21500329,"PHI",23,0.0781466666666667,0.312,0,9,16,19,10,0
21500335,"PHI",24,0.0824025974025974,0.257347826086956,0,10,17,20,11,0
21500355,"PHI",25,0.0911333333333333,0.259583333333333,1,11,18,21,12,15
21500361,"PHI",26,0.0815217391304348,0.26204,0,12,18,22,13,1
21500376,"PHI",27,0.0857263157894737,0.262461538461538,0,19,13,23,1,14
21500388,"PHI",28,0.0857446808510638,0.261185185185185,1,14,19,24,15,2
21500405,"PHI",29,0.0846767676767677,0.261821428571429,2,15,20,25,16,3
21500419,"PHI",30,0.0762321428571429,0.259965517241379,1,16,20,26,17,2
21500430,"PHI",31,0.0816822429906542,0.259333333333333,0,17,21,27,7,4
21500451,"PHI",32,0.0765229357798165,NA,0,18,21,22,18,0
21500467,"PHI",33,0.0750869565217391,0.24,0,8,0,23,19,1
21500483,"PHI",34,0.0759370078740157,0.3105,0,9,22,24,20,2
21500494,"PHI",35,0.0770757575757576,0.275666666666667,1,10,23,25,21,3
21500505,"PHI",36,0.0769124087591241,0.30325,2,11,24,26,22,4
21500512,"PHI",37,0.0813970588235294,0.2832,0,25,27,28,13,5
21500536,"PHI",38,0.0760714285714286,0.2915,0,12,28,29,14,6
21500554,"PHI",39,0.0821849315068493,0.278142857142857,1,26,29,30,15,7
21500559,"PHI",40,0.0826556291390728,0.289375,2,27,30,31,16,8
21500587,"PHI",41,0.0667596899224806,0.294222222222222,0,13,1,32,17,9
21500606,"PHI",42,0.0822592592592593,0.3008,0,14,31,33,23,10
21500615,"PHI",43,0.0879433962264151,0.293727272727273,0,19,32,34,15,11
21500629,"PHI",44,0.0881585365853658,0.29775,1,20,33,35,16,12
21500656,"PHI",45,0.0875680473372781,0.293076923076923,2,21,34,36,17,13
21500677,"PHI",46,0.0758947368421053,0.291071428571429,0,22,28,35,18,14
21500686,"PHI",47,0.0770170454545454,0.291666666666667,1,23,29,36,19,15
21500707,"PHI",48,0.0781988950276243,0.294625,2,24,30,37,20,16
21500736,"PHI",49,0.0872802197802198,0.292882352941176,0,25,38,37,21,17
21500753,"PHI",50,0.0873850267379679,0.287444444444444,1,26,39,38,22,18
21500764,"PHI",51,0.0935964125560538,0.254229166666667,0,27,40,39,23,16
21500777,"PHI",52,0.0869234693877551,0.27745,2,28,41,40,24,19
21500791,"PHI",53,0.0777073170731707,0.280571428571429,0,29,31,41,25,20
21500811,"PHI",54,0.0876292682926829,0.272454545454545,3,30,42,42,26,21
21500830,"PHI",55,0.0887666666666667,0.26895652173913,4,31,43,43,27,22
21500840,"PHI",56,0.0884883720930233,0.265541666666667,5,32,44,44,28,23
21500847,"PHI",57,0.0882454545454545,0.26796,6,33,45,45,29,24
21500862,"PHI",58,0.0871111111111111,0.264846153846154,7,34,46,46,30,25
21500881,"PHI",59,0.0878521739130435,0.264740740740741,8,35,47,47,31,26
21500885,"PHI",60,0.0851680327868852,0.263321428571429,1,36,32,48,24,27
21500898,"PHI",61,0.0852248995983936,0.264620689655172,2,37,33,49,25,28
21500914,"PHI",62,0.0764583333333333,0.263133333333333,0,2,34,2,38,29
21500935,"PHI",63,0.0758054298642534,0.263354838709677,1,3,35,3,39,30
21500951,"PHI",64,0.0826061776061776,0.261875,0,40,36,50,4,31
21500964,"PHI",65,0.0829128787878788,0.262545454545455,1,41,37,51,5,32
21500976,"PHI",66,0.0852236286919831,0.2605,0,6,4,52,26,33
21500999,"PHI",67,0.0852272727272727,0.260714285714286,1,7,5,53,27,34
21501013,"PHI",68,0.080480701754386,0.260138888888889,0,8,38,54,28,35
21501021,"PHI",69,0.0809655172413793,0.260675675675676,1,9,39,55,29,36
21501039,"PHI",70,0.0809254237288136,0.258315789473684,2,10,40,56,30,37
21501045,"PHI",71,0.08062,0.257589743589744,3,11,41,57,31,38
21501064,"PHI",72,0.0757977941176471,0.256925,0,12,42,6,32,39
21501091,"PHI",73,0.0758086642599278,0.255048780487805,1,13,43,7,33,40
21501094,"PHI",74,0.0762234042553191,0.253666666666667,2,14,44,8,34,41
21501109,"PHI",75,0.0769202898550725,0.252488372093023,0,15,42,9,35,42
21501128,"PHI",76,0.0758041237113402,0.251613636363636,3,16,45,10,36,43
21501138,"PHI",77,0.0808771929824561,0.250133333333333,0,43,46,11,37,44
21501154,"PHI",78,0.0756951672862454,0.248565217391304,0,44,47,0,38,45
